rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
29,spotify:track:3RvdkNMcSy71m0aT6UF9Uf,back number,水平線,Universal Music LLC,1171537,1,179,JPN,2025-01-16,3RvdkNMcSy71m0aT6UF9Uf
30,spotify:track:3KtwMkj9gml6BDeYlyS8nG,CUTIE STREET,かわいいだけじゃだめですか？,KAWAII LAB.,1138595,30,16,JPN,2025-01-16,3KtwMkj9gml6BDeYlyS8nG
31,spotify:track:0JcI7OdALbpSFkyKoufRYs,Mrs. GREEN APPLE,ロマンチシズム,Universal Music LLC,1123081,12,255,JPN,2025-01-16,0JcI7OdALbpSFkyKoufRYs
32,spotify:track:5pN2AyWwjzwRoI7gukEVNd,Kenshi Yonezu,さよーならまたいつか！- Sayonara,Sony Music Labels Inc.,1114465,5,41,JPN,2025-01-16,5pN2AyWwjzwRoI7gukEVNd
33,spotify:track:2dcUJfnd2BAKS7jUSdlmmO,MISAMO,NEW LOOK,WM Japan,1085112,8,14,JPN,2025-01-16,2dcUJfnd2BAKS7jUSdlmmO
34,spotify:track:3wJHCry960drNlAUGrJLmz,Yorushika,ただ君に晴れ,U&R records,1052161,6,299,JPN,2025-01-16,3wJHCry960drNlAUGrJLmz
35,spotify:track:33qTER0xTXBQPDMSYR1hGX,Mrs. GREEN APPLE,Dear,Universal Music LLC,1034306,8,35,JPN,2025-01-16,33qTER0xTXBQPDMSYR1hGX
36,spotify:track:5glPFBAuA1C85tBcVWVzvO,Fujii Kaze,Michi Teyu Ku (Overflowing),Universal Music LLC,1023946,3,42,JPN,2025-01-16,5glPFBAuA1C85tBcVWVzvO
37,spotify:track:1aKvZDoLGkNMxoRYgkckZG,ILLIT,Magnetic,BELIFT LAB,1009593,2,43,JPN,2025-01-16,1aKvZDoLGkNMxoRYgkckZG
38,spotify:track:3jNwPOqdPvQIr5dRT0hzgY,Vaundy,タイムパラドックス,SDR Inc.,1005650,3,54,JPN,2025-01-16,3jNwPOqdPvQIr5dRT0hzgY
39,spotify:track:5LclntckGFFGFUVGJk9Z4x,back number,新しい恋人達に,Universal Music LLC,1005532,3,27,JPN,2025-01-16,5LclntckGFFGFUVGJk9Z4x
40,spotify:track:7rA2RuTx1dHadrZcoKh8O9,Number_i,GOAT,TOBE MUSIC,1003241,5,55,JPN,2025-01-16,7rA2RuTx1dHadrZcoKh8O9
