rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
7,spotify:track:70Wtp9jCA3ZhGAxV0pnwS7,Rio Clappy,Bunga Abadi,Rio Clappy,5659614,6,27,IDN,2025-01-16,70Wtp9jCA3ZhGAxV0pnwS7
8,spotify:track:7BgFlmOxrL7M1jVGoxqy37,"Ernie Zakri, Ade Govinda",Masing Masing,Universal Music Sdn Bhd,5214749,2,16,IDN,2025-01-16,7BgFlmOxrL7M1jVGoxqy37
9,spotify:track:2JekYbWANgDe54Dndi2I2C,Rony Parulian,Tak Ada Ujungnya,PT. Universal Music Indonesia,5124871,9,7,IDN,2025-01-16,2JekYbWANgDe54Dndi2I2C
10,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,4894038,1,21,IDN,2025-01-16,2plbrEY59IikOBgBGLjaoe
11,spotify:track:3FwQ3RYYEekzjEeL3jdpUZ,Lyodra,Pesan Terakhir,PT. Universal Music Indonesia,4834463,3,183,IDN,2025-01-16,3FwQ3RYYEekzjEeL3jdpUZ
12,spotify:track:2wAiFWjRupWmnDkQcu91MF,Hindia,Rumah Ke Rumah,Sun Eater,4586433,12,268,IDN,2025-01-16,2wAiFWjRupWmnDkQcu91MF
13,spotify:track:7zOVh5fGpEwSbZd0g9z80B,Bernadya,Satu Bulan,Juni Records,4532680,1,42,IDN,2025-01-16,7zOVh5fGpEwSbZd0g9z80B
14,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,4118980,3,33,IDN,2025-01-16,6dOtVTDdiauQNBQEDOtlAB
15,spotify:track:6Hii26x3qDErVitnGW8QtO,"Feby Putri, Fiersa Besari",Runtuh,BYNC Record,4091028,1,170,IDN,2025-01-16,6Hii26x3qDErVitnGW8QtO
16,spotify:track:1ZPVEo8RfmrEz8YAD5n6rW,Juicy Luicy,Lantas,E-Motion Entertainment,4001950,3,207,IDN,2025-01-16,1ZPVEo8RfmrEz8YAD5n6rW
17,spotify:track:6cChz3Pak7UtjuVJJRZmCm,"Adrian Khalif, Juicy Luicy",Sialan,E-Motion Entertainment,3982217,2,43,IDN,2025-01-16,6cChz3Pak7UtjuVJJRZmCm
