rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
28,spotify:track:0R6NfOiLzLj4O5VbYSJAjf,Xavi,La Diabla,Interscope Records,99585,2,24,BOL,2024-05-30,0R6NfOiLzLj4O5VbYSJAjf
29,spotify:track:3GD6eImRvT0zgr8cQnokUq,"Bhavi, Seven Kayne, Milo j, Tiago PZK, KHEA, Neo Pistea","BESAME (feat. Tiago PZK, Khea & Neo Pistea) - Remix",GMR,99298,4,7,BOL,2024-05-30,3GD6eImRvT0zgr8cQnokUq
30,spotify:track:0O3U5iwTbiXCREMkvotJuN,"Grupo Frontera, Grupo Firme",EL AMOR DE SU VIDA,Grupo Frontera,99207,3,43,BOL,2024-05-30,0O3U5iwTbiXCREMkvotJuN
31,spotify:track:1pymWRCuZfCd0zdiBJo0Hj,Trueno,REAL GANGSTA LOVE,Sony Music Latin,98620,31,1,BOL,2024-05-30,1pymWRCuZfCd0zdiBJo0Hj
32,spotify:track:7D7CiwAGCkGi9sQYyCLhxh,The La Planta,HOY,TLP Records,98212,32,2,BOL,2024-05-30,7D7CiwAGCkGi9sQYyCLhxh
33,spotify:track:32hCeeK3ayPux4UauNPsgA,"Arcángel, Grupo Frontera",ALV,Rimas Entertainment LLC.,98130,2,28,BOL,2024-05-30,32hCeeK3ayPux4UauNPsgA
34,spotify:track:2CeKVsFFXG4QzA415QygGb,Feid,Feliz Cumpleaños Ferxxo,UMLE - Latino,97850,3,93,BOL,2024-05-30,2CeKVsFFXG4QzA415QygGb
35,spotify:track:0rNqDh9zWWJVTLS4VfceHP,"Feid, Yandel",Brickell,"Everything Is Gonna Be Alright, Inc. / La Leyenda, LLC/ Universal Music Latino/Warner",96678,34,7,BOL,2024-05-30,0rNqDh9zWWJVTLS4VfceHP
36,spotify:track:1hZsWUnLbqRw09jLAMQSsb,"Feid, Young Miko",CLASSY 101,UMLE - Latino,94993,6,61,BOL,2024-05-30,1hZsWUnLbqRw09jLAMQSsb
37,spotify:track:54zcJnb3tp9c5OVKREZ1Is,KAROL G,MI EX TENÍA RAZÓN,Bichota/Interscope Records,94276,7,42,BOL,2024-05-30,54zcJnb3tp9c5OVKREZ1Is
38,spotify:track:49Zc3sEJHADPoVDM4jNKgs,"Grupo Frontera, Manuel Turizo",DE LUNES A LUNES,Grupo Frontera,91890,13,40,BOL,2024-05-30,49Zc3sEJHADPoVDM4jNKgs
39,spotify:track:2yzshFeBIwH8tWIqHEFLeD,"Grupo Frontera, Bad Bunny",un x100to,Grupo Frontera,89300,1,59,BOL,2024-05-30,2yzshFeBIwH8tWIqHEFLeD
40,spotify:track:6VsqdsaY4oV06NODea0L0J,"Becky G, Ángela Aguilar, Leonardo Aguilar",POR EL CONTRARIO (with Angela Aguilar & Leonardo Aguilar),Kemosabe Records/RCA Records/Sony Music Latin,86873,40,33,BOL,2024-05-30,6VsqdsaY4oV06NODea0L0J
41,spotify:track:0TUW9faHNaBmi89wsYGp9y,"Trueno, Nicki Nicole, Bizarrap, Taiu, TATOOL",Mamichula - con Nicki Nicole,NEUEN,85472,7,68,BOL,2024-05-30,0TUW9faHNaBmi89wsYGp9y
42,spotify:track:6ebo7CQn4ILLGvXRmXHhQz,"TINI, Maria Becerra",Miénteme,5020 Records,85189,5,161,BOL,2024-05-30,6ebo7CQn4ILLGvXRmXHhQz
43,spotify:track:1dwiWawlwPw5G8TF4ik9ni,"Luis Vega, JAVVI ELIAS",Voy A Desaparecer,Luis Vega,84849,13,17,BOL,2024-05-30,1dwiWawlwPw5G8TF4ik9ni
44,spotify:track:6XbtvPmIpyCbjuT0e8cQtp,Quevedo,Columbia,Quevedo,82707,3,47,BOL,2024-05-30,6XbtvPmIpyCbjuT0e8cQtp
45,spotify:track:35ttE4t8lQZA2vuCYDg4G7,Milo j,M.A.I,DALE PLAY Records,82164,21,26,BOL,2024-05-30,35ttE4t8lQZA2vuCYDg4G7
46,spotify:track:3fJHbMUnzceimOnNjp63fF,Carin Leon,Primera Cita,"Socios Music, LLC",81316,8,50,BOL,2024-05-30,3fJHbMUnzceimOnNjp63fF
47,spotify:track:0u6JsFiEEXb6kaF0oqyeFi,"Luck Ra, La K'onga, Ke Personajes",Ya No Vuelvas (Versión Cuarteto),Sony Music Entertainment Chile S.A,80782,11,73,BOL,2024-05-30,0u6JsFiEEXb6kaF0oqyeFi
48,spotify:track:6uIIdjYTxxpWOyWuVXrKQO,"Calle 24, Chino Pacas, Fuerza Regida",Que Onda,Street Mob Records,77262,9,38,BOL,2024-05-30,6uIIdjYTxxpWOyWuVXrKQO
49,spotify:track:50oP4ToVfNdIQTDHr4dTyC,Luis Vega,Bailando Conmigo,Luis Vega / VHR Music,74692,18,60,BOL,2024-05-30,50oP4ToVfNdIQTDHr4dTyC
50,spotify:track:0LWwRQvunwufzUbWARrtX4,"Lu de la Tower, Corona",ERROR 403,La Vanguardia Records,74302,22,27,BOL,2024-05-30,0LWwRQvunwufzUbWARrtX4
1,spotify:track:4wS0TnQzVkY9ML1BPKpOk1,"Tiago PZK, Ke Personajes",Piel,WEA Latina,269177,1,16,BOL,2024-05-23,4wS0TnQzVkY9ML1BPKpOk1
2,spotify:track:6a9Z1jUms915w4O7N1PxjY,"Rvssian, Rauw Alejandro, Ayra Starr",Santa,Sony Music Latin,263835,2,6,BOL,2024-05-23,6a9Z1jUms915w4O7N1PxjY
3,spotify:track:7bywjHOc0wSjGGbj04XbVi,"Feid, ATL Jacob",LUNA,UMLE - Latino,251466,1,25,BOL,2024-05-23,7bywjHOc0wSjGGbj04XbVi
4,spotify:track:6XjDF6nds4DE2BBbagZol6,"FloyyMenor, Cris Mj",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,220978,2,15,BOL,2024-05-23,6XjDF6nds4DE2BBbagZol6
