rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
34,spotify:track:6WatFBLVB0x077xWeoVc2k,KAROL G,Si Antes Te Hubiera Conocido,Bichota/Interscope Records,4070683,3,29,MEX,2025-01-09,6WatFBLVB0x077xWeoVc2k,91,195824,False,reggaeton,2024-06-21,https://i.scdn.co/image/ab67616d0000b273491678beaffcefac517a699e,https://i.scdn.co/image/ab6761610000e5eb4b0754aefc9db490e02205ec
35,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,4010719,33,12,MEX,2025-01-09,4wJ5Qq0jBN4ajy7ouZIV1c,91,169917,False,k-pop,2024-12-06,https://i.scdn.co/image/ab67616d0000b2735074bd0894cb1340b8d8a678,https://i.scdn.co/image/ab6761610000e5eb727a1f1f508238a20ac9fdbf
36,spotify:track:2ss1LK5Kfnjo5EUaCbsgZM,"Clave Especial, Luis R Conriquez",No Son Doritos,WEA Latina,4005068,23,14,MEX,2025-01-09,2ss1LK5Kfnjo5EUaCbsgZM,80,160714,True,corrido,2024-08-23,https://i.scdn.co/image/ab67616d0000b2735d4ba105043ca380474d9f19,https://i.scdn.co/image/ab6761610000e5eb8587638eaa41d0e635baf2a9
37,spotify:track:5WEF0icHWmAZBBMglBd599,"Bad Bunny, Chuwi",WELTiTA,Rimas Entertainment LLC.,3985622,37,1,MEX,2025-01-09,5WEF0icHWmAZBBMglBd599,91,187507,False,reggaeton,2025-01-05,https://i.scdn.co/image/ab67616d0000b273bbd45c8d36e0e045ef640411,https://i.scdn.co/image/ab6761610000e5eb81f47f44084e0a09b5f0fa13
38,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,3982417,25,21,MEX,2025-01-09,2plbrEY59IikOBgBGLjaoe,100,251667,False,art pop,2024-08-16,https://i.scdn.co/image/ab67616d0000b27382ea2e9e1858aa012c57cd45,https://i.scdn.co/image/ab6761610000e5ebaadc18cac8d48124357c38e6
39,spotify:track:7d6yK8v8J484SWH5prIQiE,"Bad Bunny, Omar Courtz, Dei V",VeLDÁ,Rimas Entertainment LLC.,3964438,39,1,MEX,2025-01-09,7d6yK8v8J484SWH5prIQiE,92,235336,True,reggaeton,2025-01-05,https://i.scdn.co/image/ab67616d0000b273bbd45c8d36e0e045ef640411,https://i.scdn.co/image/ab6761610000e5eb81f47f44084e0a09b5f0fa13
40,spotify:track:5AH31dDNgxCMGDdxubNNn4,Fuerza Regida,NEL,Rancho Humilde/Street Mob Records,3936355,2,24,MEX,2025-01-09,5AH31dDNgxCMGDdxubNNn4,82,149073,True,corrido,2024-07-25,https://i.scdn.co/image/ab67616d0000b273369abe8c52c2c6ec50caa1db,https://i.scdn.co/image/ab6761610000e5eb7e2545f678354fc859de15f1
41,spotify:track:6RcAHyC5sAUIbPTkhOQwd8,Junior H,Y LLORO,WEA Latina,3845976,5,66,MEX,2025-01-09,6RcAHyC5sAUIbPTkhOQwd8,82,179013,True,corridos tumbados,2023-10-05,https://i.scdn.co/image/ab67616d0000b273f3ba6742a35f111aaea1ca2f,https://i.scdn.co/image/ab6761610000e5eb50998d90507d8c1603b2530b
42,spotify:track:6J5kc12BW5HuP3d7C3vvx8,Bad Bunny,EoO,Rimas Entertainment LLC.,3803728,42,1,MEX,2025-01-09,6J5kc12BW5HuP3d7C3vvx8,92,204768,True,reggaeton,2025-01-05,https://i.scdn.co/image/ab67616d0000b273bbd45c8d36e0e045ef640411,https://i.scdn.co/image/ab6761610000e5eb81f47f44084e0a09b5f0fa13
43,spotify:track:0O3U5iwTbiXCREMkvotJuN,"Grupo Frontera, Grupo Firme",EL AMOR DE SU VIDA,Grupo Frontera,3778601,5,75,MEX,2025-01-09,0O3U5iwTbiXCREMkvotJuN,81,165848,False,cumbia norteña,2023-08-25,https://i.scdn.co/image/ab67616d0000b27382ce4c7bbf861185252e82ae,https://i.scdn.co/image/ab6761610000e5eb3f244d61f287932d5c958fea
44,spotify:track:1cZHUhGz7xJ8c4szDipipd,"Victor Mendivil, Oscar Maydon",Mejores Jordans,Rico o Muerto Music LLC,3694669,9,23,MEX,2025-01-09,1cZHUhGz7xJ8c4szDipipd,80,234077,False,electro corridos,2024-07-30,https://i.scdn.co/image/ab67616d0000b2733fe991a96ee9808f76cce959,https://i.scdn.co/image/ab6761610000e5ebd6b8b69fa589b40cfa2fccf6
45,spotify:track:4ZOkfHC38nxSeSqzGE5HFr,Junior H,PIÉNSALO,WEA Latina,3666031,9,28,MEX,2025-01-09,4ZOkfHC38nxSeSqzGE5HFr,82,240669,True,corridos tumbados,2023-10-05,https://i.scdn.co/image/ab67616d0000b273f3ba6742a35f111aaea1ca2f,https://i.scdn.co/image/ab6761610000e5eb50998d90507d8c1603b2530b
46,spotify:track:14QaXYIK3K3QPtezqxRRPN,Bad Bunny,PIToRRO DE COCO,Rimas Entertainment LLC.,3607714,46,2,MEX,2025-01-09,14QaXYIK3K3QPtezqxRRPN,86,206627,False,reggaeton,2025-01-05,https://i.scdn.co/image/ab67616d0000b273bbd45c8d36e0e045ef640411,https://i.scdn.co/image/ab6761610000e5eb81f47f44084e0a09b5f0fa13
47,spotify:track:02cRoSfWU3RJNFyU3o4lhV,"Peso Pluma, Oscar Maydon",SANTAL 33,2024 Double P Records,3588854,8,29,MEX,2025-01-09,02cRoSfWU3RJNFyU3o4lhV,79,190303,True,corrido,2024-06-20,https://i.scdn.co/image/ab67616d0000b2732690127e1d6cd0aa35cc353b,https://i.scdn.co/image/ab6761610000e5ebe5283f5b671cf618b82a2696
48,spotify:track:2CshODtf7iwe3pKlPmEWF5,Junior H,TRES BOTELLAS,WEA Latina,3586599,26,66,MEX,2025-01-09,2CshODtf7iwe3pKlPmEWF5,79,162648,True,corridos tumbados,2023-10-05,https://i.scdn.co/image/ab67616d0000b273f3ba6742a35f111aaea1ca2f,https://i.scdn.co/image/ab6761610000e5eb50998d90507d8c1603b2530b
