rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
31,spotify:track:51eSHglvG1RJXtL3qI5trr,Benson Boone,Slow It Down,"Night Street Records, Inc./Warner Records Inc.",132714,16,34,NZL,2024-11-14,51eSHglvG1RJXtL3qI5trr
32,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,The Goo Goo Dolls,Iris,Warner Records,128836,25,142,NZL,2024-11-14,6Qyc6fS4DsZjB2mRW9DsQs
33,spotify:track:3RiPr603aXAoi4GHyXx0uy,Coldplay,Hymn for the Weekend,Parlophone UK,128558,33,1,NZL,2024-11-14,3RiPr603aXAoi4GHyXx0uy
34,spotify:track:0mflMxspEfB0VbI1kyLiAv,Noah Kahan,Stick Season,Mercury Records/Republic Records,127998,2,58,NZL,2024-11-14,0mflMxspEfB0VbI1kyLiAv
35,spotify:track:3WMj8moIAXJhHsyLaqIIHI,Zach Bryan,Something in the Orange,Warner Records,125973,10,115,NZL,2024-11-14,3WMj8moIAXJhHsyLaqIIHI
36,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,Bruno Mars,That's What I Like,Atlantic Records,125780,3,113,NZL,2024-11-14,0KKkJNfGyhkQ5aFogxQAPU
37,spotify:track:4xdBrk0nFZaP54vvZj0yx7,Chappell Roan,HOT TO GO!,Chappell Roan PS/ Island,125273,16,22,NZL,2024-11-14,4xdBrk0nFZaP54vvZj0yx7
38,spotify:track:3dj4wgM3cPeuLwMNHDuBon,Teddy Swims,The Door,Warner Records,122864,33,24,NZL,2024-11-14,3dj4wgM3cPeuLwMNHDuBon
39,spotify:track:7KA4W4McWYRpgf0fWsJZWB,"Tyler, The Creator, Kali Uchis",See You Again (feat. Kali Uchis),Columbia,121251,9,85,NZL,2024-11-14,7KA4W4McWYRpgf0fWsJZWB
40,spotify:track:3HrHhTWonBqF4mDasi8xvC,"Chase & Status, Stormzy",BACKBONE,EMI,119162,6,14,NZL,2024-11-14,3HrHhTWonBqF4mDasi8xvC
41,spotify:track:69uxyAqqPIsUyTO8txoP2M,Coldplay,Adventure of a Lifetime,Parlophone UK,118979,41,1,NZL,2024-11-14,69uxyAqqPIsUyTO8txoP2M
42,spotify:track:1XBYiRV30ykHw5f4wm6qEn,The Kid LAROI,NIGHTS LIKE THIS,Columbia,116475,18,22,NZL,2024-11-14,1XBYiRV30ykHw5f4wm6qEn
43,spotify:track:4KULAymBBJcPRpk1yO4dOG,"Zach Bryan, Kacey Musgraves",I Remember Everything (feat. Kacey Musgraves),Warner Records,114455,10,64,NZL,2024-11-14,4KULAymBBJcPRpk1yO4dOG
44,spotify:track:7D0RhFcb3CrfPuTJ0obrod,Coldplay,Sparks,Parlophone UK,114233,44,4,NZL,2024-11-14,7D0RhFcb3CrfPuTJ0obrod
45,spotify:track:42VsgItocQwOQC3XWZ8JNA,"Travis Scott, Playboi Carti",FE!N (feat. Playboi Carti),Cactus Jack/Epic,113538,8,47,NZL,2024-11-14,42VsgItocQwOQC3XWZ8JNA
46,spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,Coldplay,Fix You,Parlophone Records Limited,113463,46,1,NZL,2024-11-14,7LVHVU3tWfcxj5aiPFEW4Q
47,spotify:track:3zBhihYUHBmGd2bcQIobrF,Otis Redding,(Sittin' On) the Dock of the Bay,Rhino Atlantic,112181,47,59,NZL,2024-11-14,3zBhihYUHBmGd2bcQIobrF
48,spotify:track:3d9DChrdc6BOeFsbrZ3Is0,Red Hot Chili Peppers,Under the Bridge,Warner Records,111509,45,181,NZL,2024-11-14,3d9DChrdc6BOeFsbrZ3Is0
49,spotify:track:7G7tgVYORlDuVprcYHuFJh,Crowded House,Don't Dream It's Over,Capitol Records,109876,28,32,NZL,2024-11-14,7G7tgVYORlDuVprcYHuFJh
50,spotify:track:7hR22TOX3RorxJPcsz5Wbo,Morgan Wallen,Love Somebody,Big Loud Records / Mercury Records / Republic Records,109727,36,4,NZL,2024-11-14,7hR22TOX3RorxJPcsz5Wbo
1,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,347041,1,12,NZL,2024-11-07,2plbrEY59IikOBgBGLjaoe
2,spotify:track:5vNRhkKd0yEAg8suGBpjeY,"ROSÉ, Bruno Mars",APT.,Atlantic Records,333462,1,3,NZL,2024-11-07,5vNRhkKd0yEAg8suGBpjeY
3,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",277480,3,3,NZL,2024-11-07,7ne4VBA60CxGM75vw0EYad
4,spotify:track:2262bWmqomIaJXwCRHr13j,Gigi Perez,Sailor Song,Gigi Perez PS/ Island,265675,3,15,NZL,2024-11-07,2262bWmqomIaJXwCRHr13j
5,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,258903,1,25,NZL,2024-11-07,6dOtVTDdiauQNBQEDOtlAB
6,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,253475,2,11,NZL,2024-11-07,5G2f63n7IPVPPjfNIGih7Q
7,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,206733,2,30,NZL,2024-11-07,2HRqTpkrJO5ggZyyK6NPWz
8,spotify:track:1QoyuMHNBe7lg3YW4Qtll4,"Tyler, The Creator, Daniel Caesar",St. Chroma (feat. Daniel Caesar),Columbia,204844,8,2,NZL,2024-11-07,1QoyuMHNBe7lg3YW4Qtll4
