rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
19,spotify:track:6dwBglhRdkwcb2CL9dHdJs,"NATTAN, Ana Castela",Pega Cabuloso - Ao Vivo em São Paulo,Nattan,3747830,19,15,BRA,2024-10-24,6dwBglhRdkwcb2CL9dHdJs,68,137066,False,piseiro,2024-08-07,https://i.scdn.co/image/ab67616d0000b27335bc4bc847696d28e2882b16,https://i.scdn.co/image/ab6761610000e5ebb4c07f06044ca6f1a8548192
20,spotify:track:2wXqRqVGiGB2fyy9eoPJbP,"Mc Lele JP, MC Marks, MC Leozinho ZS, MC Joãozinho VT",Eu sou Cantor Não Sou Bandido,A Luz Records,3613285,20,4,BRA,2024-10-24,2wXqRqVGiGB2fyy9eoPJbP,74,266666,False,funk consciente,2024-07-10,https://i.scdn.co/image/ab67616d0000b273e5c25fcdb63baa6d46288933,https://i.scdn.co/image/ab6761610000e5eb8cf6807872f2087700fb7f4b
21,spotify:track:5CtXR89REICvEZljUEK8r1,"DJ L30, MC Thaizinha",Do Jeito Que Você Mete,Conquista Records Agenciamento Artístico,3596108,10,5,BRA,2024-10-24,5CtXR89REICvEZljUEK8r1,73,120950,True,funk,2024-02-20,https://i.scdn.co/image/ab67616d0000b2735fcd12ccbee74d442e7c5ecb,https://i.scdn.co/image/ab6761610000e5eb76824a1be2a666ec3e7ff6ed
22,spotify:track:5aMgTcyBPH90hWHhbNKTwR,Diego & Victor Hugo,Entregador de Flor - Ao Vivo em Brasília,Sony Music Entertainment,3558834,22,6,BRA,2024-10-24,5aMgTcyBPH90hWHhbNKTwR,75,190276,False,sertanejo,2019-07-12,https://i.scdn.co/image/ab67616d0000b273deb164b57dd85d716ba3f252,https://i.scdn.co/image/ab6761610000e5ebf35b790351259bc8cae8bbee
23,spotify:track:1lflD04lIdgV10sCMwFYOu,"Mc Leozin, MC Rick, Boladin 211, Deliverymusic, Dj L Martins",Sorriso no Rosto,Delivery Music LTDA,3406079,12,13,BRA,2024-10-24,1lflD04lIdgV10sCMwFYOu,72,155132,True,funk de bh,2024-05-24,https://i.scdn.co/image/ab67616d0000b2733e1eebcd8e25cc5c988ad5fa,https://i.scdn.co/image/ab6761610000e5eb6dcd13fda398493faa011fb2
24,spotify:track:7pkpWcko6KEZANj0xKsCsu,Matheus & Kauan,Cronômetro - Ao Vivo,Universal Music Ltda.,3370199,15,16,BRA,2024-10-24,7pkpWcko6KEZANj0xKsCsu,76,165301,False,sertanejo,2024-07-05,https://i.scdn.co/image/ab67616d0000b27313fd8e80d5b8fc0936cf9cc6,https://i.scdn.co/image/ab6761610000e5ebb97627e4ea832ed67617627a
25,spotify:track:1NcqLEg2r2LXqMVbam2BJD,"Matheus Fernandes, Matheus & Kauan",Triplex - Ao Vivo,Som Livre,3328621,4,20,BRA,2024-10-24,1NcqLEg2r2LXqMVbam2BJD,74,178170,False,piseiro,2024-05-22,https://i.scdn.co/image/ab67616d0000b2739258fcfe29888e1371f3f812,https://i.scdn.co/image/ab6761610000e5eb49727bf298cb5fe23ab10154
26,spotify:track:7IFsTX5H1sWcEl8joV0IdD,"THE BOX, Mc Brinquedo, MC Cebezinho, MC Tuto, Mc Laranjinha, DJ Oreia",THE BOX MEDLEY FUNK 2,Sony Music Entertainment,3327831,1,26,BRA,2024-10-24,7IFsTX5H1sWcEl8joV0IdD,75,266666,False,brazilian trap,2024-04-18,https://i.scdn.co/image/ab67616d0000b2732d1affc39c1329a4e3138424,https://i.scdn.co/image/ab6761610000e5eb957d1d31dbb8e2872f2ff628
27,spotify:track:7f1tZNtc1t456ybBsl5sfK,"Murilo Huff, Hugo & Guilherme",Pula Fora - Ao Vivo,M Show,3320837,22,9,BRA,2024-10-24,7f1tZNtc1t456ybBsl5sfK,71,149323,False,sertanejo,2024-08-22,https://i.scdn.co/image/ab67616d0000b2734c8656adecdb34cdbd119617,https://i.scdn.co/image/ab6761610000e5ebacfec0b96ba96562ad2e7fa3
28,spotify:track:4dvHZesL5UKzfJnFH5bm3g,Luan Santana,CLONE - Ao Vivo,Sony Music Entertainment,3278670,5,9,BRA,2024-10-24,4dvHZesL5UKzfJnFH5bm3g,70,164401,False,sertanejo,2024-08-22,https://i.scdn.co/image/ab67616d0000b273972ea89e99684baaf379b9a9,https://i.scdn.co/image/ab6761610000e5ebfde13b4ff04ee1c0f33c6878
