rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
4,spotify:track:6XjDF6nds4DE2BBbagZol6,"FloyyMenor, Cris Mj",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,349647,4,4,AUS,2024-05-02,6XjDF6nds4DE2BBbagZol6,86,222000,True,reggaeton chileno,2024-02-02,https://i.scdn.co/image/ab67616d0000b273c4583f3ad76630879a75450a,https://i.scdn.co/image/ab6761610000e5eba410f779bd969d6d1e4815a2
5,spotify:track:5uQ7de4EWjb3rkcFxyEOpu,Mark Ambor,Belong Together,"Hundred Days Records, LLC",325682,3,9,AUS,2024-05-02,5uQ7de4EWjb3rkcFxyEOpu,79,148317,False,,2024-02-16,https://i.scdn.co/image/ab67616d0000b273ed71b8008aaa879622f8c3b5,https://i.scdn.co/image/ab6761610000e5ebf09e3fdd6c27c7426c99945a
6,spotify:track:5Z0UnEtpLDQyYlWwgi8m9C,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,303010,2,5,AUS,2024-05-02,5Z0UnEtpLDQyYlWwgi8m9C,40,251424,False,,2024-03-22,https://i.scdn.co/image/ab67616d0000b2733e1b212546dac35443735241,https://i.scdn.co/image/ab6761610000e5ebad85a585103dfc2f3439119a
7,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",287865,1,15,AUS,2024-05-02,3xkHsmpQCBMytMJNiDf3Ii,86,180304,False,,2024-04-05,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40,https://i.scdn.co/image/ab6761610000e5ebd2b2a1cea3b6b44f4bae14b2
8,spotify:track:2OzhQlSqBEmt7hmkYxfT6m,"Taylor Swift, Post Malone",Fortnight (feat. Post Malone),Taylor Swift,256715,2,2,AUS,2024-05-02,2OzhQlSqBEmt7hmkYxfT6m,83,228965,False,,2024-04-18,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33,https://i.scdn.co/image/ab6761610000e5ebe672b5f553298dcdccb0e676
9,spotify:track:3Ei9luHsYy0dpdrhjF9Z3r,"Hava, Jala Brat, Buba Corelli",Ona Nije Ja :) - Remix,Hypnotize Entertainment,245092,3,6,AUS,2024-05-02,3Ei9luHsYy0dpdrhjF9Z3r,46,158000,False,german hip hop,2024-02-02,https://i.scdn.co/image/ab67616d0000b273c1141af4be71750a763954ca,https://i.scdn.co/image/ab6761610000e5eb18d778f47eb22cddb8278068
10,spotify:track:2qSkIjg1o9h3YT9RAgYN75,Sabrina Carpenter,Espresso,Island Records,220865,10,3,AUS,2024-05-02,2qSkIjg1o9h3YT9RAgYN75,87,175459,True,,2024-04-12,https://i.scdn.co/image/ab67616d0000b273659cd4673230913b3918e0d5,https://i.scdn.co/image/ab6761610000e5ebe053b8338322b9c8609ee7ae
11,spotify:track:0h3Xy4V4apMraB5NuM8U7Z,CYRIL,Stumblin' In,Spinnin' Records,220337,5,16,AUS,2024-05-02,0h3Xy4V4apMraB5NuM8U7Z,83,213363,False,,2023-11-10,https://i.scdn.co/image/ab67616d0000b2739a903819d8a5d3c80c47734c,https://i.scdn.co/image/ab6761610000e5ebd31d570ec87b6320e2f2e120
12,spotify:track:3qhlB30KknSejmIvZZLjOD,Djo,End of Beginning,Djo,196243,2,11,AUS,2024-05-02,3qhlB30KknSejmIvZZLjOD,88,159245,False,psychedelic pop,2022-09-16,https://i.scdn.co/image/ab67616d0000b273fddfffec51b4580acae727c1,https://i.scdn.co/image/ab6761610000e5eb02fcc327683d53bea9583c69
13,spotify:track:3U5JVgI2x4rDyHGObzJfNf,Natasha Bedingfield,Unwritten,Sony Music CG,194484,1,17,AUS,2024-05-02,3U5JVgI2x4rDyHGObzJfNf,84,259333,False,,2004-08-30,https://i.scdn.co/image/ab67616d0000b273b337e1ca6629a53c66a3b0d4,https://i.scdn.co/image/ab6761610000e5eb15f48264917c2b09a573ecc7
14,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,192478,7,17,AUS,2024-05-02,17phhZDn6oGtzMe56NuWvj,89,210688,False,,2023-09-15,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace,https://i.scdn.co/image/ab6761610000e5ebf9cf783eb03eb66aa43943ba
15,spotify:track:7ciTcePUxWjBbaouXk7Bvf,"Olexesh, Ataypapi, ilo 7araga, CHEKAA",Pistoleta,385ideal,188086,15,3,AUS,2024-05-02,7ciTcePUxWjBbaouXk7Bvf,36,133765,True,german hip hop,2024-04-11,https://i.scdn.co/image/ab67616d0000b2731d21fe7e1b140dc5ee1c510e,https://i.scdn.co/image/ab6761610000e5eb1e1493782b4b6a90e540583f
16,spotify:track:2FQrifJ1N335Ljm3TjTVVf,Shaboozey,A Bar Song (Tipsy),American Dogwood / EMPIRE,179503,16,2,AUS,2024-05-02,2FQrifJ1N335Ljm3TjTVVf,85,171291,True,,2024-04-12,https://i.scdn.co/image/ab67616d0000b27380d86d636244b72a3a1eede2,https://i.scdn.co/image/ab6761610000e5eb89447fe120bae042c52fad07
17,spotify:track:4q5YezDOIPcoLr8R81x9qy,Taylor Swift,I Can Do It With a Broken Heart,Taylor Swift,170335,9,2,AUS,2024-05-02,4q5YezDOIPcoLr8R81x9qy,81,218004,True,,2024-04-18,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33,https://i.scdn.co/image/ab6761610000e5ebe672b5f553298dcdccb0e676
18,spotify:track:28drn6tQo95MRvO0jQEo5C,"Future, Metro Boomin, Travis Scott, Playboi Carti",Type Shit,Wilburn Holding Co./Boominati/Epic/Republic,165016,18,6,AUS,2024-05-02,28drn6tQo95MRvO0jQEo5C,83,228266,True,rap,2024-03-22,https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8,https://i.scdn.co/image/ab6761610000e5eb7565b356bc9d9394eefa2ccb
19,spotify:track:7wLShogStyDeZvL0a6daN5,Beyoncé,TEXAS HOLD 'EM,Parkwood Entertainment/Columbia,162472,3,12,AUS,2024-05-02,7wLShogStyDeZvL0a6daN5,73,233456,True,,2024-03-29,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599,https://i.scdn.co/image/ab6761610000e5eb7eaa373538359164b843f7c0
20,spotify:track:2uqYupMHANxnwgeiXTZXzd,Dasha,Austin (Boots Stop Workin'),Warner Records,161765,11,10,AUS,2024-05-02,2uqYupMHANxnwgeiXTZXzd,84,171782,True,,2024-02-16,https://i.scdn.co/image/ab67616d0000b2734ccf88b66e04cfd247f287eb,https://i.scdn.co/image/ab6761610000e5eb5da27544a41519ef21731ab5
21,spotify:track:59NraMJsLaMCVtwXTSia8i,"cassö, RAYE, D-Block Europe",Prada,Ministry of Sound Recordings,155273,3,38,AUS,2024-05-02,59NraMJsLaMCVtwXTSia8i,82,132359,True,,2023-08-11,https://i.scdn.co/image/ab67616d0000b273e4b7dccdfd54375ded9ccc5c,https://i.scdn.co/image/ab6761610000e5eb195e7753312387df00a56c14
