rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
29,spotify:track:52eIcoLUM25zbQupAZYoFh,21 Savage,redrum,"Slaughter Gang, LLC/Epic Records",157472,12,9,ZAF,2024-03-14,52eIcoLUM25zbQupAZYoFh
30,spotify:track:4iuNZTcvT9diFySSzVsnVS,Fantasia,When I See U,J Records,157311,30,201,ZAF,2024-03-14,4iuNZTcvT9diFySSzVsnVS
31,spotify:track:38yfPQYoGWFJtn3NLBqTB0,"Daliwonga, Nkosazana Daughter, Happy Jazzman",Seduce Me (feat. Nkosazana Daughter & Happy JazzMan),New Money Gang Records,152140,17,20,ZAF,2024-03-14,38yfPQYoGWFJtn3NLBqTB0
32,spotify:track:1tvDDR0ZAowEqKLN15g7tH,"Zwide, Umafikizolo, uMehlabomvu",Wenhliziyo Yami,Insika Yethonga,150323,32,3,ZAF,2024-03-14,1tvDDR0ZAowEqKLN15g7tH
33,spotify:track:42VsgItocQwOQC3XWZ8JNA,"Travis Scott, Playboi Carti",FE!N (feat. Playboi Carti),Cactus Jack/Epic,147138,5,24,ZAF,2024-03-14,42VsgItocQwOQC3XWZ8JNA
34,spotify:track:48lcmlbwm4VHcOfXqWlVbx,"Mellow & Sleazy, Eltee, LeeMcKrazy, Scotts Maphuma, Gipa",Kokotela (feat. Scotts Maphuma & Gipa),Sound African Recordings,145989,34,3,ZAF,2024-03-14,48lcmlbwm4VHcOfXqWlVbx
35,spotify:track:4URabg9AGHasjFEVdTbWcC,"Kamo Mphela, Tyler ICU, Khalil Harrison, Baby S.O.N",Dalie (feat. Baby S.O.N),KAMO MPHELA ENTERTAINMENT,145573,3,21,ZAF,2024-03-14,4URabg9AGHasjFEVdTbWcC
36,spotify:track:4xhsWYTOGcal8zt0J161CU,Jack Harlow,Lovin On Me,Generation Now/Atlantic,144502,10,18,ZAF,2024-03-14,4xhsWYTOGcal8zt0J161CU
37,spotify:track:0OBkFew4sntJl9PaJp0TOA,"Nandipha808, Ceeka RSA, DEMOLA","Forgive Our Trespasses (feat. Demola, Ceeka RSA)",Stena Academy,143531,24,11,ZAF,2024-03-14,0OBkFew4sntJl9PaJp0TOA
38,spotify:track:4xQgivVLGFlB0tctjpR2SU,Lwah Ndlunkulu,Eyami,Nkabi Records,142001,15,32,ZAF,2024-03-14,4xQgivVLGFlB0tctjpR2SU
39,spotify:track:7GaFYUqP2WdR4KTPk7cXoP,Mario,Let Me Love You,J Records,140885,39,275,ZAF,2024-03-14,7GaFYUqP2WdR4KTPk7cXoP
40,spotify:track:7AYmToZ5y67fBjq4RLFbuq,Beyoncé,TEXAS HOLD 'EM,Parkwood Entertainment/Columbia,140134,16,5,ZAF,2024-03-14,7AYmToZ5y67fBjq4RLFbuq
41,spotify:track:3rUGC1vUpkDG9CZFHMur1t,Tate McRae,greedy,RCA Records Label,139793,27,26,ZAF,2024-03-14,3rUGC1vUpkDG9CZFHMur1t
42,spotify:track:3oPYVnm0LsmAQ4RobrRS29,"Mellow & Sleazy, SjavasDaDeejay, TitoM, Tman Xpress",Imnandi lento (feat. Tman Xpress),Sound African Recordings,135906,1,30,ZAF,2024-03-14,3oPYVnm0LsmAQ4RobrRS29
43,spotify:track:1VNWdmXSbaNrnWod10WIL0,"The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",Universal Republic Records,132975,31,18,ZAF,2024-03-14,1VNWdmXSbaNrnWod10WIL0
44,spotify:track:43PuMrRfbyyuz4QpZ3oAwN,Bryson Tiller,Exchange,TrapSoul/RCA Records,130253,44,110,ZAF,2024-03-14,43PuMrRfbyyuz4QpZ3oAwN
45,spotify:track:4nFrcGM7MY1mpoQCC7Kefj,Tems,Me & U,RCA Records/Since 93',130203,22,23,ZAF,2024-03-14,4nFrcGM7MY1mpoQCC7Kefj
46,spotify:track:0JXXNGljqupsJaZsgSbMZV,Miguel,Sure Thing,Jive,130164,13,167,ZAF,2024-03-14,0JXXNGljqupsJaZsgSbMZV
47,spotify:track:5PyDJG7SQRgWXefgexqIge,Doja Cat,Agora Hills,Kemosabe Records/RCA Records,127388,20,25,ZAF,2024-03-14,5PyDJG7SQRgWXefgexqIge
48,spotify:track:0mflMxspEfB0VbI1kyLiAv,Noah Kahan,Stick Season,Mercury Records/Republic Records,126554,33,15,ZAF,2024-03-14,0mflMxspEfB0VbI1kyLiAv
49,spotify:track:1bjeWoagtHmUKputLVyDxQ,SZA,Saturn,Top Dawg Entertainment/RCA Records,126144,45,3,ZAF,2024-03-14,1bjeWoagtHmUKputLVyDxQ
50,spotify:track:5utUZ5nv6y6dR8irsnOQEj,Aqyila,Bloom,Sony Music Canada,125872,14,5,ZAF,2024-03-14,5utUZ5nv6y6dR8irsnOQEj
1,spotify:track:54seQV7MCcppBrznALCdlT,"TitoM, Yuppe, S.N.E, EeQue","Tshwala Bam (feat. S.N.E, EeQue)",TitoM,806586,1,2,ZAF,2024-03-07,54seQV7MCcppBrznALCdlT
2,spotify:track:6Kijtp0DB6VwcoJIw7PJ9W,"Kabza De Small, Mthunzi, DJ Maphorisa, Young Stunna, Sizwe Alakine, Umthakathi Kush","Imithandazo (feat. Young Stunna, DJ Maphorisa, Sizwe Alakine & Umthakathi Kush)",Piano Hub,656306,1,19,ZAF,2024-03-07,6Kijtp0DB6VwcoJIw7PJ9W
3,spotify:track:5CD3ImPPdCW8QFQkjo5TXt,"Shakes & Les, DBN Gogo, Zee Nxumalo, Ceeka RSA, Chley","Funk 55 (feat. Ceeka RSA, Chley)",Kreativekornerr,392163,2,14,ZAF,2024-03-07,5CD3ImPPdCW8QFQkjo5TXt
4,spotify:track:4tsVMjM60RNTe9EV5oQ4sQ,"DJ Stokie, Eemoh",Masithokoze,Universal Music (Pty) Ltd.,350477,3,20,ZAF,2024-03-07,4tsVMjM60RNTe9EV5oQ4sQ
5,spotify:track:3w0w2T288dec0mgeZZqoNN,"¥$, Kanye West, Ty Dolla $ign",CARNIVAL,Ye,320097,5,4,ZAF,2024-03-07,3w0w2T288dec0mgeZZqoNN
6,spotify:track:0WIv5qV41y6YjjB9V1biuC,Muni Long,Made For Me,"Supergiant Records, LLC / Def Jam Recordings",313523,5,7,ZAF,2024-03-07,0WIv5qV41y6YjjB9V1biuC
7,spotify:track:0UBK6HcgmmWUQzFQTncmDz,"Wanitwa Mos, Nkosazana Daughter, Master KG, Dalom Kids",Keneilwe (feat. Dalom Kids),Wanitwa Mos Entertainment,311488,2,16,ZAF,2024-03-07,0UBK6HcgmmWUQzFQTncmDz
8,spotify:track:6tNQ70jh4OwmPGpYy6R2o9,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",309496,4,7,ZAF,2024-03-07,6tNQ70jh4OwmPGpYy6R2o9
9,spotify:track:3pImmSzeKex5ffzsDoaL3z,"Bassie, Aymos, T-Man SA",Izenzo,Djs Production Pty Ltd,289834,5,28,ZAF,2024-03-07,3pImmSzeKex5ffzsDoaL3z
