rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
10,spotify:track:0lizgQ7Qw35od7CYaoMBZb,Ariana Grande,Santa Tell Me,Universal Records,1505467,5,57,CAN,2024-12-12,0lizgQ7Qw35od7CYaoMBZb
11,spotify:track:2uFaJJtFpPDc5Pa95XzTvg,Dean Martin,Let It Snow! Let It Snow! Let It Snow!,Capitol Records,1478852,7,41,CAN,2024-12-12,2uFaJJtFpPDc5Pa95XzTvg
12,spotify:track:2262bWmqomIaJXwCRHr13j,Gigi Perez,Sailor Song,Gigi Perez PS/ Island,1363593,3,19,CAN,2024-12-12,2262bWmqomIaJXwCRHr13j
13,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,1332619,3,30,CAN,2024-12-12,6dOtVTDdiauQNBQEDOtlAB
14,spotify:track:5fZJQrFKWQLb7FpJXZ1g7K,Shaboozey,A Bar Song (Tipsy),American Dogwood / EMPIRE,1327494,1,35,CAN,2024-12-12,5fZJQrFKWQLb7FpJXZ1g7K
15,spotify:track:1Es7AUAhQvapIcoh3qMKDL,The Weeknd,Timeless,XO / Republic Records,1324774,1,11,CAN,2024-12-12,1Es7AUAhQvapIcoh3qMKDL
16,spotify:track:0aB0v4027ukVziUGwVGYpG,"Kendrick Lamar, Lefty Gunplay",tv off (feat. lefty gunplay),"pgLang, under exclusive license to Interscope Records",1316697,4,3,CAN,2024-12-12,0aB0v4027ukVziUGwVGYpG
17,spotify:track:3nAp4IvdMPPWEH9uuXFFV5,Kelly Clarkson,Underneath the Tree,RCA Records Label,1292906,8,47,CAN,2024-12-12,3nAp4IvdMPPWEH9uuXFFV5
18,spotify:track:67mgz7S5y7hnCE63YBjfO6,Michael Bublé,Holly Jolly Christmas,Reprise,1281491,10,51,CAN,2024-12-12,67mgz7S5y7hnCE63YBjfO6
19,spotify:track:7uoFMmxln0GPXQ0AcCBXRq,Sia,Snowman,Monkey Puzzle/Atlantic,1228394,12,34,CAN,2024-12-12,7uoFMmxln0GPXQ0AcCBXRq
20,spotify:track:1rv46mRwDqMEhOBZ7vODg3,Michael Bublé,It's Beginning to Look a Lot like Christmas,Reprise,1202506,3,59,CAN,2024-12-12,1rv46mRwDqMEhOBZ7vODg3
21,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",1145670,1,47,CAN,2024-12-12,3xkHsmpQCBMytMJNiDf3Ii
22,spotify:track:5IZXB5IKAD2qlvTPJYDCFB,"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),Mercury Records / Republic Records,1125999,1,31,CAN,2024-12-12,5IZXB5IKAD2qlvTPJYDCFB
