rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
11,spotify:track:6BPcUXYERAahpunmb0AovH,"Arcane, Stromae, Pomme",Ma Meilleure Ennemie (from the series Arcane League of Legends),Riot Games,244203,1,10,Chrats_BEL🇧🇪,2025-01-30,6BPcUXYERAahpunmb0AovH,48,147973,False,,2024-11-23,https://i.scdn.co/image/ab67616d0000b273952d1767885a9f1ae6dcf0b0,https://i.scdn.co/image/ab6761610000e5eba056b2ecc1a70ab57cdcc10b
12,spotify:track:2A1aS3mwuGuX2yk1bgxOvA,"BL3SS, CamrinWatsin, bbyclose",Kisses (feat. bbyclose),Atlantic Records UK,221150,10,27,Chrats_BEL🇧🇪,2025-01-30,2A1aS3mwuGuX2yk1bgxOvA,82,138246,False,,2024-03-22,https://i.scdn.co/image/ab67616d0000b2732501aee4227a3288fe0000b5,https://i.scdn.co/image/ab6761610000e5eb69f2788fee42e28951cbbcc8
13,spotify:track:3BntzKsnLf2pc0dsvE3Zav,Teddy Swims,Bad Dreams,Warner Records,220348,10,19,Chrats_BEL🇧🇪,2025-01-30,3BntzKsnLf2pc0dsvE3Zav,74,184577,False,,2025-01-24,https://i.scdn.co/image/ab67616d0000b27370b88fc5a2e13bc5440d947c,https://i.scdn.co/image/ab6761610000e5ebf9cf783eb03eb66aa43943ba
14,spotify:track:0qlYaRFGvgR6afy1f4BBwD,Gazo,NANANI NANANA,BSB PROD,217227,2,9,Chrats_BEL🇧🇪,2025-01-30,0qlYaRFGvgR6afy1f4BBwD,79,217693,True,drill,2024-11-29,https://i.scdn.co/image/ab67616d0000b273dfc950ea8ef5cf436cf1c6d4,https://i.scdn.co/image/ab6761610000e5eb6a7ea12619c2e6170e8fee77
15,spotify:track:5NWpquAje6NyvxD57oXNu6,"GIMS, DYSTINCT",SPIDER,Play Two,205338,7,38,Chrats_BEL🇧🇪,2025-01-30,5NWpquAje6NyvxD57oXNu6,74,188818,False,french pop,2024-09-13,https://i.scdn.co/image/ab67616d0000b27329393fc9cf92d10b86676297,https://i.scdn.co/image/ab6761610000e5eb77144f838397a467e807df65
16,spotify:track:2z9FUHRkbkV4BObNzbHsFU,Damiano David,Born With a Broken Heart,Sony Music Italy / Arista Records,204597,16,12,Chrats_BEL🇧🇪,2025-01-30,2z9FUHRkbkV4BObNzbHsFU,80,208956,False,,2024-10-25,https://i.scdn.co/image/ab67616d0000b273c105fb55474f224476c23008,https://i.scdn.co/image/ab6761610000e5eb4cb53539d37e5882e182d381
17,spotify:track:5TFD2bmFKGhoCRbX61nXY5,Bad Bunny,NUEVAYoL,Rimas Entertainment LLC.,202175,12,3,Chrats_BEL🇧🇪,2025-01-30,5TFD2bmFKGhoCRbX61nXY5,95,183685,False,reggaeton,2025-01-05,https://i.scdn.co/image/ab67616d0000b273bbd45c8d36e0e045ef640411,https://i.scdn.co/image/ab6761610000e5eb81f47f44084e0a09b5f0fa13
18,spotify:track:4MSj19TwYBLgDFj3ddEeco,"Lost Frequencies, Tom Odell",Black Friday (pretty like the sun),UROK,197007,1,28,Chrats_BEL🇧🇪,2025-01-30,4MSj19TwYBLgDFj3ddEeco,82,145599,False,tropical house,2024-07-19,https://i.scdn.co/image/ab67616d0000b273a0fab1c9bdfc54357ddb89a6,https://i.scdn.co/image/ab6761610000e5eb6a77aaa2cde6783b1ca727e9
19,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,195848,4,71,Chrats_BEL🇧🇪,2025-01-30,17phhZDn6oGtzMe56NuWvj,89,210688,False,,2023-09-15,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace,https://i.scdn.co/image/ab6761610000e5ebf9cf783eb03eb66aa43943ba
20,spotify:track:1EDPVGbyPKJPeGqATwXZvN,Linkin Park,The Emptiness Machine,Warner Records,191889,2,21,Chrats_BEL🇧🇪,2025-01-30,1EDPVGbyPKJPeGqATwXZvN,82,190427,True,nu metal,2024-11-15,https://i.scdn.co/image/ab67616d0000b273b11a5489e8cb11dd22b930a0,https://i.scdn.co/image/ab6761610000e5ebc7e6bd9e65eab62a53355576
