rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
32,spotify:track:6fPan2saHdFaIHuTSatORv,Billie Eilish,L’AMOUR DE MA VIE,Darkroom/Interscope Records,1211958,19,3,GBR,2024-06-06,6fPan2saHdFaIHuTSatORv,81,333986,False,,2024-05-17,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62,https://i.scdn.co/image/ab6761610000e5eb4a21b4760d2ecb7b0dcdc8da
33,spotify:track:1TcF5F10EN17vraisG1gQv,"The Blessed Madonna, Clementine Douglas",Happier (feat. Clementine Douglas),Warner Records,1206892,33,11,GBR,2024-06-06,1TcF5F10EN17vraisG1gQv,65,170358,False,,2024-02-02,https://i.scdn.co/image/ab67616d0000b273ea89cbe5ddcd5bbefd0e48aa,https://i.scdn.co/image/ab6761610000e5eb3faa8a7110b06f86f04c4923
34,spotify:track:4ZJ4vzLQekI0WntDbanNC7,Zach Bryan,Pink Skies,Warner Records,1194223,34,2,GBR,2024-06-06,4ZJ4vzLQekI0WntDbanNC7,84,194920,False,country,2024-05-24,https://i.scdn.co/image/ab67616d0000b2731a2c9ac2d39bc5c2e22b9555,https://i.scdn.co/image/ab6761610000e5eb4fd54df35bfcfa0fc9fc2da7
35,spotify:track:2prqm9sPLj10B4Wg0wE5x9,Billie Eilish,BLUE,Darkroom/Interscope Records,1176788,21,3,GBR,2024-06-06,2prqm9sPLj10B4Wg0wE5x9,81,343120,False,,2024-05-17,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62,https://i.scdn.co/image/ab6761610000e5eb4a21b4760d2ecb7b0dcdc8da
36,spotify:track:331l3xABO0HMr1Kkyh2LZq,"David Guetta, OneRepublic",I Don't Wanna Wait,Parlophone UK,1139104,36,8,GBR,2024-06-06,331l3xABO0HMr1Kkyh2LZq,84,149667,False,edm,2024-04-05,https://i.scdn.co/image/ab67616d0000b2732f479a6c1825c1f29e0a3d49,https://i.scdn.co/image/ab6761610000e5ebf150017ca69c8793503c2d4f
37,spotify:track:7leW1Dmvs9A4oDh9i5Qwpz,"Badger, Natasha Bedingfield",These Words,Sony Music UK,1129430,29,8,GBR,2024-06-06,7leW1Dmvs9A4oDh9i5Qwpz,74,136580,False,bassline,2024-04-05,https://i.scdn.co/image/ab67616d0000b27300f75805e619ec91836d28f9,https://i.scdn.co/image/ab6761610000e5ebe9080073abe5951305cc3749
38,spotify:track:3U5JVgI2x4rDyHGObzJfNf,Natasha Bedingfield,Unwritten,Sony Music CG,1127638,11,23,GBR,2024-06-06,3U5JVgI2x4rDyHGObzJfNf,84,259333,False,,2004-08-30,https://i.scdn.co/image/ab67616d0000b273b337e1ca6629a53c66a3b0d4,https://i.scdn.co/image/ab6761610000e5eb15f48264917c2b09a573ecc7
39,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,1121872,1,114,GBR,2024-06-06,4Dvkj6JhhA12EX05fT7y2e,86,167303,False,,2022-05-20,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb
40,spotify:track:6kopmMZiyLmw7h66uXcXR7,"Mark Ronson, Amy Winehouse",Valerie (feat. Amy Winehouse) - Version Revisited,Columbia,1100186,40,17,GBR,2024-06-06,6kopmMZiyLmw7h66uXcXR7,80,219413,False,,2007-04-16,https://i.scdn.co/image/ab67616d0000b2736a5beb0500ad6e3b0f7aea22,https://i.scdn.co/image/ab6761610000e5eb105cc9628c315b29d299fbb4
41,spotify:track:3rUGC1vUpkDG9CZFHMur1t,Tate McRae,greedy,RCA Records Label,1084983,2,38,GBR,2024-06-06,3rUGC1vUpkDG9CZFHMur1t,85,131872,True,,2023-09-15,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8,https://i.scdn.co/image/ab6761610000e5ebb1e307280ceb6b69dc530a7c
