rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
6,spotify:track:00PdQeNpWlEzqrMN3eauPl,"Edicti, F",En sitä tarkoittanut,Universal Music Oy,578282,6,3,FIN,2024-06-27,00PdQeNpWlEzqrMN3eauPl,48,166153,False,finnish hip hop,2024-05-23,https://i.scdn.co/image/ab67616d0000b273f6052e1bf3570c0de2a66167,https://i.scdn.co/image/ab6761610000e5eba524572a352f4cb72c7843d1
7,spotify:track:3BZB8nRPdxDmG2X5Mzlq7X,Mirella,Timanttei,Universal Music Oy,563169,1,25,FIN,2024-06-27,3BZB8nRPdxDmG2X5Mzlq7X,54,209074,False,finnish pop,2024-01-04,https://i.scdn.co/image/ab67616d0000b2736f125321e2664adfd41613ac,https://i.scdn.co/image/ab6761610000e5ebe3cbb1367839f74fab0a7b23
8,spotify:track:5Yn8jOYR59KhHQdhwiQdXO,"Sara Siipola, Sexmane",Juostaan (feat. Sexmane),Sony Music Entertainment Finland,511512,1,6,FIN,2024-06-27,5Yn8jOYR59KhHQdhwiQdXO,47,201333,False,finnish pop,2024-05-17,https://i.scdn.co/image/ab67616d0000b2737ca9705a2c48068879313880,https://i.scdn.co/image/ab6761610000e5eb01c678446217f28741aa8ec9
9,spotify:track:1tE3e0tfkZ4q8wC9fMcAoP,JVG,Rallikansa,PME Records,453311,1,9,FIN,2024-06-27,1tE3e0tfkZ4q8wC9fMcAoP,52,192372,False,finnish hip hop,2024-04-26,https://i.scdn.co/image/ab67616d0000b273e2ed6cbdcdae2182165153bc,https://i.scdn.co/image/ab6761610000e5eb9398939a1c4df5a64253f47a
10,spotify:track:0SUcbn6qR8N07qb7QOIkN2,"Ege Zulu, BEHM",Tunnista tuntiin,PME Records,384458,1,21,FIN,2024-06-27,0SUcbn6qR8N07qb7QOIkN2,54,181250,False,finnish hip hop,2024-04-26,https://i.scdn.co/image/ab67616d0000b273c29cc90d1e3220858617a219,https://i.scdn.co/image/ab6761610000e5eb23144a032a43518531faa200
11,spotify:track:0YWhcwLqzS4QkrmH8dogWS,"Niilo, Antti",Ihanuuteni blondiina,Maisti Music,375644,7,5,FIN,2024-06-27,0YWhcwLqzS4QkrmH8dogWS,45,160812,False,iskelmä,2024-05-24,https://i.scdn.co/image/ab67616d0000b273fe88d3cbec708547139de141,https://i.scdn.co/image/ab6761610000e5eb0ecaf55b85753fd1cf684c4e
12,spotify:track:2HYFX63wP3otVIvopRS99Z,Eminem,Houdini,Shady/Aftermath/Interscope Records,370333,4,4,FIN,2024-06-27,2HYFX63wP3otVIvopRS99Z,79,227239,True,rap,2024-05-31,https://i.scdn.co/image/ab67616d0000b273810603c94c9246379604cf1a,https://i.scdn.co/image/ab6761610000e5eba00b11c129b27a88fc72f36b
13,spotify:track:3cTTpe7rLFrgdLPY9DQB0s,Jaakko Kulta,Norjalaista puuta,WM Finland,369162,5,7,FIN,2024-06-27,3cTTpe7rLFrgdLPY9DQB0s,53,165921,False,finnish pop,2024-05-10,https://i.scdn.co/image/ab67616d0000b2730cf23ee3f2203bb15be2afc4,https://i.scdn.co/image/ab6761610000e5eb05ff218651b3f3d6e0fb7bdc
14,spotify:track:2qSkIjg1o9h3YT9RAgYN75,Sabrina Carpenter,Espresso,Island Records,364526,14,11,FIN,2024-06-27,2qSkIjg1o9h3YT9RAgYN75,87,175459,True,,2024-04-12,https://i.scdn.co/image/ab67616d0000b273659cd4673230913b3918e0d5,https://i.scdn.co/image/ab6761610000e5ebe053b8338322b9c8609ee7ae
15,spotify:track:1PUwncTlHx89aP8nIfObSO,"Turisti, Sexmane",Lightskinboy (feat. Sexmane),WM Finland,364059,6,5,FIN,2024-06-27,1PUwncTlHx89aP8nIfObSO,50,146666,True,finnish hip hop,2024-05-24,https://i.scdn.co/image/ab67616d0000b2736de99203f480b5ed66577848,https://i.scdn.co/image/ab6761610000e5eb6389afb655e40c629b609213
16,spotify:track:48lxT5qJF0yYyf2z4wB4xW,"Jaxomy, Agatino Romero, Raffaella Carrà",Pedro,Columbia/B1 Recordings/Ultra Records,363222,3,12,FIN,2024-06-27,48lxT5qJF0yYyf2z4wB4xW,78,144846,False,,2024-03-29,https://i.scdn.co/image/ab67616d0000b273df8680015ddf76e5c444849f,https://i.scdn.co/image/ab6761610000e5eb6b39a78666ca71a16bc9655a
17,spotify:track:7MR91GiYTmxI5U9oKhqn9c,"ANI, VIIVI",Lupaa et sä lähet,WM Finland,348687,8,2,FIN,2024-06-27,7MR91GiYTmxI5U9oKhqn9c,41,203909,False,finnish pop,2024-06-14,https://i.scdn.co/image/ab67616d0000b273299d089bef8a27d63027604e,https://i.scdn.co/image/ab6761610000e5eb10ec64d3bf3ef3582894aeb4
18,spotify:track:7F8qxqsIVThVPpSlxJSXVs,Mirella,Uuteen eiliseen,Universal Music Oy,337031,1,15,FIN,2024-06-27,7F8qxqsIVThVPpSlxJSXVs,46,164597,False,finnish pop,2024-03-14,https://i.scdn.co/image/ab67616d0000b2733bc8a363ef06fdafb5f2f9c3,https://i.scdn.co/image/ab6761610000e5ebe3cbb1367839f74fab0a7b23
