rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
26,spotify:track:6tNQ70jh4OwmPGpYy6R2o9,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",96432,26,5,KOR,2024-02-22,6tNQ70jh4OwmPGpYy6R2o9,85,180304,False,,2024-01-18,https://i.scdn.co/image/ab67616d0000b273bef221ea02a821e7feeda9cf,https://i.scdn.co/image/ab6761610000e5ebd2b2a1cea3b6b44f4bae14b2
27,spotify:track:0cGpKQ8RxxLOFqhktEURIj,"UMI, V",wherever u r (ft. V of BTS),UMI Inc under exclusive license to Unitedmasters LLC,94729,18,8,KOR,2024-02-22,0cGpKQ8RxxLOFqhktEURIj,47,153034,False,,2023-12-30,https://i.scdn.co/image/ab67616d0000b273011c9157d008d0d480e6720e,https://i.scdn.co/image/ab6761610000e5eb55b976c32dbc2fb158a3981a
28,spotify:track:5XWlyfo0kZ8LF7VSyfS4Ew,aespa,Drama,SM Entertainment / Warner Records,93451,15,15,KOR,2024-02-22,5XWlyfo0kZ8LF7VSyfS4Ew,78,214973,False,k-pop,2023-11-10,https://i.scdn.co/image/ab67616d0000b273c54e39f2ae0dd10731f93c08,https://i.scdn.co/image/ab6761610000e5ebf7a1090ad3a35a34fc0ecb57
29,spotify:track:50xSycnGMDy0Wg5jJcOv3S,Lim Young Woong,Rainbow,물고기뮤직,90394,11,93,KOR,2024-02-22,50xSycnGMDy0Wg5jJcOv3S,53,196400,False,k-ballad,2022-05-02,https://i.scdn.co/image/ab67616d0000b2738f116e476da669a9a3e7dcaa,https://i.scdn.co/image/ab6761610000e5ebc4286e90247e0d508ee8cb54
30,spotify:track:5sdQOyqq2IDhvmx2lHOpwd,NewJeans,Super Shy,ADOR,89557,2,33,KOR,2024-02-22,5sdQOyqq2IDhvmx2lHOpwd,77,154666,False,k-pop,2023-07-07,https://i.scdn.co/image/ab67616d0000b2733d98a0ae7c78a3a9babaf8af,https://i.scdn.co/image/ab6761610000e5eb80668ba2b15094d083780ea9
31,spotify:track:3Dah48XTdzVtbIl4dUn6l4,RIIZE,Get A Guitar,SM Entertainment/RCA Records,87955,17,25,KOR,2024-02-22,3Dah48XTdzVtbIl4dUn6l4,58,160371,False,k-pop,2023-09-04,https://i.scdn.co/image/ab67616d0000b2738773ae7641a2ee7d8b9e532e,https://i.scdn.co/image/ab6761610000e5eb1402fcb25db7c508972e172d
32,spotify:track:0VPFT123HKoQ2J6ipeDcI1,"Jung Kook, USHER",Standing Next to You (USHER Remix),BIGHIT MUSIC,85311,19,12,KOR,2024-02-22,0VPFT123HKoQ2J6ipeDcI1,66,214760,False,k-pop,2023-12-01,https://i.scdn.co/image/ab67616d0000b273c9912de0a8a9a44b450318e4,https://i.scdn.co/image/ab6761610000e5eb40a7268dd742e5f63759b960
33,spotify:track:2RoYgkPzUY0vY7lhUuyus1,NMIXX,DASH,Republic Records - NMIXX,85082,22,6,KOR,2024-02-22,2RoYgkPzUY0vY7lhUuyus1,64,166979,False,k-pop,2024-01-15,https://i.scdn.co/image/ab67616d0000b27381d97a31253b898bc4149195,https://i.scdn.co/image/ab6761610000e5eb2b9446440d296ce32189024e
34,spotify:track:2jidjmWNeRmKgLjXhW52Gz,Lim Young Woong,"Our Blues, Our Life",물고기뮤직,84575,12,94,KOR,2024-02-22,2jidjmWNeRmKgLjXhW52Gz,54,207386,False,k-ballad,2022-05-02,https://i.scdn.co/image/ab67616d0000b2738f116e476da669a9a3e7dcaa,https://i.scdn.co/image/ab6761610000e5ebc4286e90247e0d508ee8cb54
35,spotify:track:4Cr43xPo7bwyCcL1g3yVCu,Lim Young Woong,A bientot,물고기뮤직,82638,21,92,KOR,2024-02-22,4Cr43xPo7bwyCcL1g3yVCu,52,256372,False,k-ballad,2022-05-02,https://i.scdn.co/image/ab67616d0000b2738f116e476da669a9a3e7dcaa,https://i.scdn.co/image/ab6761610000e5ebc4286e90247e0d508ee8cb54
