rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
37,spotify:track:6Qb7YsAqH4wWFUMbGsCpap,Dua Lipa,Training Season,Warner Records,34346,18,3,ARE,2024-03-07,6Qb7YsAqH4wWFUMbGsCpap,75,209487,False,pop,2024-02-15,https://i.scdn.co/image/ab67616d0000b273790260cc86fd7b2678bb204d,https://i.scdn.co/image/ab6761610000e5eb0c68f6c95232e716f0abee8d
38,spotify:track:4kjI1gwQZRKNDkw1nI475M,Travis Scott,MY EYES,Cactus Jack/Epic,33816,13,32,ARE,2024-03-07,4kjI1gwQZRKNDkw1nI475M,81,251249,True,rap,2023-07-28,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44,https://i.scdn.co/image/ab6761610000e5eb19c2790744c792d05570bb71
39,spotify:track:6wsqVwoiVH2kde4k4KKAFU,Travis Scott,I KNOW ?,Cactus Jack/Epic,33786,9,32,ARE,2024-03-07,6wsqVwoiVH2kde4k4KKAFU,80,211582,True,rap,2023-07-28,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44,https://i.scdn.co/image/ab6761610000e5eb19c2790744c792d05570bb71
40,spotify:track:1s7oOCT8vauUh01PbJD6ps,"Rema, Selena Gomez",Calm Down (with Selena Gomez),Mavin Records / Jonzing World,33458,1,80,ARE,2024-03-07,1s7oOCT8vauUh01PbJD6ps,73,239317,False,afrobeats,2023-04-27,https://i.scdn.co/image/ab67616d0000b273963265801aa5c9740ad159b7,https://i.scdn.co/image/ab6761610000e5eb14fc1f477592ca9ab6ded961
41,spotify:track:1zi7xx7UVEFkmKfv06H8x0,"Drake, Wizkid, Kyla",One Dance,Cash Money Records/Young Money Ent./Universal Rec.,33394,26,172,ARE,2024-03-07,1zi7xx7UVEFkmKfv06H8x0,84,173986,False,rap,2016-05-06,https://i.scdn.co/image/ab67616d0000b2739416ed64daf84936d89e671c,https://i.scdn.co/image/ab6761610000e5eb4293385d324db8558179afd9
42,spotify:track:1yeB8MUNeLo9Ek1UEpsyz6,"Drake, Sexyy Red, SZA",Rich Baby Daddy (feat. Sexyy Red & SZA),OVO/Republic,33382,20,22,ARE,2024-03-07,1yeB8MUNeLo9Ek1UEpsyz6,78,319191,True,rap,2023-10-06,https://i.scdn.co/image/ab67616d0000b2737d384516b23347e92a587ed1,https://i.scdn.co/image/ab6761610000e5eb4293385d324db8558179afd9
43,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,33221,1,101,ARE,2024-03-07,4Dvkj6JhhA12EX05fT7y2e,86,167303,False,,2022-05-20,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb
44,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,SZA,Kill Bill,Top Dawg Entertainment/RCA Records,32787,1,65,ARE,2024-03-07,1Qrg8KqiBpW07V7PNxwwwL,85,153946,False,r&b,2022-12-08,https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5,https://i.scdn.co/image/ab6761610000e5ebfd0a9fb6c252a3ba44079acf
45,spotify:track:3h5TiWTqGxjSjFrbruPFH9,YG Marley,Praise Jah In The Moonlight,YG Marley Music,31762,37,5,ARE,2024-03-07,3h5TiWTqGxjSjFrbruPFH9,74,263040,False,,2023-12-27,https://i.scdn.co/image/ab67616d0000b273e64dfe3a0308d716878ce464,https://i.scdn.co/image/ab6761610000e5ebca530ae2dba9cdcc2b5f0a27
46,spotify:track:5PyDJG7SQRgWXefgexqIge,Doja Cat,Agora Hills,Kemosabe Records/RCA Records,31748,7,24,ARE,2024-03-07,5PyDJG7SQRgWXefgexqIge,74,265360,True,,2023-09-20,https://i.scdn.co/image/ab67616d0000b273a840032f14ab22da396e43cb,https://i.scdn.co/image/ab6761610000e5ebe94f88ff74ae4ddcab961f97
47,spotify:track:2n0OFvWzkojBD1kVIOeGqe,"Juan Caoile, Kyleswish, Jawz",Marikit Sa Dilim,Viva Records,31609,44,3,ARE,2024-03-07,2n0OFvWzkojBD1kVIOeGqe,66,232320,True,pinoy hip hop,2024-02-09,https://i.scdn.co/image/ab67616d0000b2737fa04c030355625abbfeaf85,https://i.scdn.co/image/ab6761610000e5eb8fe71c2c3ad1b7e6a809fa5e
48,spotify:track:3U5JVgI2x4rDyHGObzJfNf,Natasha Bedingfield,Unwritten,Sony Music CG,31220,36,6,ARE,2024-03-07,3U5JVgI2x4rDyHGObzJfNf,84,259333,False,,2004-08-30,https://i.scdn.co/image/ab67616d0000b273b337e1ca6629a53c66a3b0d4,https://i.scdn.co/image/ab6761610000e5eb15f48264917c2b09a573ecc7
49,spotify:track:2KslE17cAJNHTsI2MI0jb2,Jung Kook,Standing Next to You,BIGHIT MUSIC,31215,3,17,ARE,2024-03-07,2KslE17cAJNHTsI2MI0jb2,85,206019,False,k-pop,2023-11-03,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316,https://i.scdn.co/image/ab6761610000e5eb40a7268dd742e5f63759b960
50,spotify:track:0mflMxspEfB0VbI1kyLiAv,Noah Kahan,Stick Season,Mercury Records/Republic Records,31103,50,10,ARE,2024-03-07,0mflMxspEfB0VbI1kyLiAv,86,182346,False,,2022-10-14,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918,https://i.scdn.co/image/ab6761610000e5eb8c52b10e110f62fe45761590
1,spotify:track:3w0w2T288dec0mgeZZqoNN,"¥$, Kanye West, Ty Dolla $ign",CARNIVAL,Ye,95562,1,3,ARE,2024-02-29,3w0w2T288dec0mgeZZqoNN,37,264324,True,,2024-02-09,https://i.scdn.co/image/ab67616d0000b2730a31b4026a452ae8c3f97a76,https://i.scdn.co/image/ab6761610000e5ebf4e11052613eb67c380adaf8
