rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
42,spotify:track:4GfK1qOF3uBWidbPlTCQRL,Tulus,Monokrom,TulusCompany,2617331,12,409,IDN,2025-01-30,4GfK1qOF3uBWidbPlTCQRL,76,214567,False,indonesian pop,2016-08-03,https://i.scdn.co/image/ab67616d0000b27371c65edbeed32af70b900637,https://i.scdn.co/image/ab6761610000e5eb53462891ab7799f2934b568e
43,spotify:track:6i9Ci0IN1q1GcnhdbKU7kZ,Nadhif Basalamah,penjaga hati,After School,2582847,1,69,IDN,2025-01-30,6i9Ci0IN1q1GcnhdbKU7kZ,70,260346,False,malay,2024-06-21,https://i.scdn.co/image/ab67616d0000b27325001f594384ffb7fb952347,https://i.scdn.co/image/ab6761610000e5eb85774b2c31c3fda0569e5a74
44,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,2546318,39,14,IDN,2025-01-30,3QaPy1KgI7nu9FJEQUgn6h,92,261466,False,,2024-05-17,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62,https://i.scdn.co/image/ab6761610000e5eb4a21b4760d2ecb7b0dcdc8da
45,spotify:track:5l3jhWIfRg1FeKgw7R1jWb,Meiska,Keras Kepala,Sony Music Entertainment,2508104,30,27,IDN,2025-01-30,5l3jhWIfRg1FeKgw7R1jWb,74,296800,False,indonesian pop,2024-07-12,https://i.scdn.co/image/ab67616d0000b273781bc09c9a335b823a8cf707,https://i.scdn.co/image/ab6761610000e5ebd9572aaa444568341c2ad3e6
46,spotify:track:1AoBdDIOp6RFjAbzcPbWi8,Tiara Andini,Janji Setia,PT. Universal Music Indonesia,2483842,13,149,IDN,2025-01-30,1AoBdDIOp6RFjAbzcPbWi8,75,261000,False,indonesian pop,2021-12-17,https://i.scdn.co/image/ab67616d0000b273937d621f0025409ee44285d1,https://i.scdn.co/image/ab6761610000e5eb4c4f63e07ac82e4ccc27db22
47,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,2457200,1,15,IDN,2025-01-30,4wJ5Qq0jBN4ajy7ouZIV1c,91,169917,False,k-pop,2024-12-06,https://i.scdn.co/image/ab67616d0000b2735074bd0894cb1340b8d8a678,https://i.scdn.co/image/ab6761610000e5eb727a1f1f508238a20ac9fdbf
48,spotify:track:5KYUrBgdbIcqwaGSIgfXPl,Bernadya,Apa Mungkin,Juni Records,2395199,5,90,IDN,2025-01-30,5KYUrBgdbIcqwaGSIgfXPl,75,238879,False,indonesian pop,2022-09-23,https://i.scdn.co/image/ab67616d0000b2738869d13091935994879f2a47,https://i.scdn.co/image/ab6761610000e5eb6d1dbc1a4a286b1ee9d40163
49,spotify:track:5drW6PGRxkE6MxttzVLNk5,Hindia,Secukupnya,Sun Eater,2347728,1,280,IDN,2025-01-30,5drW6PGRxkE6MxttzVLNk5,75,205466,False,indonesian indie,2019-11-29,https://i.scdn.co/image/ab67616d0000b273d623688488865906052ef96b,https://i.scdn.co/image/ab6761610000e5eba0f17d25ddff5777a6de51c0
50,spotify:track:5eBk8ZXcd0pb0AO4a5PpOg,Sal Priadi,Gala bunga matahari,Orang Pertunjukan,2336953,1,32,IDN,2025-01-30,5eBk8ZXcd0pb0AO4a5PpOg,74,209693,False,indonesian indie,2024-04-30,https://i.scdn.co/image/ab67616d0000b273686acaaa87bfc6ebb42b3bd2,https://i.scdn.co/image/ab6761610000e5eb4aa86f3bf0031ce59e688aec
1,spotify:track:6gjkHuMOR0CrN7Vb2NoEdg,Andmesh,Anugerah Terindah,HITS Records,9851937,1,9,IDN,2025-01-23,6gjkHuMOR0CrN7Vb2NoEdg,78,282200,False,indonesian pop,2023-09-22,https://i.scdn.co/image/ab67616d0000b2733b83fd19945daf89d7cbfc00,https://i.scdn.co/image/ab6761610000e5ebf89ddd2d4c1723297636f4ff
