rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
20,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,242310,15,13,FIN,2025-01-16,4wJ5Qq0jBN4ajy7ouZIV1c
21,spotify:track:36lT6tdND08VVvv3HwbhZD,Mirella,Timanttei,Universal Music Oy,242284,1,54,FIN,2025-01-16,36lT6tdND08VVvv3HwbhZD
22,spotify:track:1hls6dgYL9TXFhZWPp6dlf,emma & matilda,Levoton tuhkimo,WM Finland,242137,16,4,FIN,2025-01-16,1hls6dgYL9TXFhZWPp6dlf
23,spotify:track:3gEmQZnsmDrttYiBM2WYdD,"Mirella, Lauri Haav",Luotathan,Universal Music Oy,231469,1,33,FIN,2025-01-16,3gEmQZnsmDrttYiBM2WYdD
24,spotify:track:1fSck3p58YKlJVRPwOD7GR,Portion Boys,Näihin hommiin ei synnytä,Sony Music Entertainment Finland,219049,22,3,FIN,2025-01-16,1fSck3p58YKlJVRPwOD7GR
25,spotify:track:31lZDgdGLl7bzGcVqtuWdr,"Costi, Juuna Chill",Vaisto (feat. Juuna Chill),PLAYMAKER,214246,2,31,FIN,2025-01-16,31lZDgdGLl7bzGcVqtuWdr
26,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",211775,17,13,FIN,2025-01-16,7ne4VBA60CxGM75vw0EYad
27,spotify:track:2262bWmqomIaJXwCRHr13j,Gigi Perez,Sailor Song,Gigi Perez PS/ Island,204304,9,22,FIN,2025-01-16,2262bWmqomIaJXwCRHr13j
28,spotify:track:5FDmZWWDKd875GWf7v6sOd,Averagekidluke,Trap Queen,WM Finland,204023,9,20,FIN,2025-01-16,5FDmZWWDKd875GWf7v6sOd
29,spotify:track:492KK2E3cyWKthhZKBfEr4,SHRTY,Ainutlaatuinen,Universal Music Oy,199082,14,2,FIN,2025-01-16,492KK2E3cyWKthhZKBfEr4
30,spotify:track:1Es7AUAhQvapIcoh3qMKDL,"The Weeknd, Playboi Carti",Timeless (feat. Playboi Carti),XO / Republic Records,188679,12,16,FIN,2025-01-16,1Es7AUAhQvapIcoh3qMKDL
31,spotify:track:4SzyvEZEyXIYiIe4rpsxcO,Etta,Sata shottii,WM Finland,179660,2,13,FIN,2025-01-16,4SzyvEZEyXIYiIe4rpsxcO
32,spotify:track:73kBsYMLlAQFcGym49f74g,"Turisti, Sexmane",Lightskinboy (feat. Sexmane),WM Finland,176508,6,34,FIN,2025-01-16,73kBsYMLlAQFcGym49f74g
33,spotify:track:71hoYrgo1nxzWp9hfhu0Fi,"Averagekidluke, Turisti",Vitun hyvin,WM Finland,173085,1,22,FIN,2025-01-16,71hoYrgo1nxzWp9hfhu0Fi
34,spotify:track:2NAxJ9C0aUPsGTEwUfD8lN,Ares,Kokonainen,WM Finland,172198,24,25,FIN,2025-01-16,2NAxJ9C0aUPsGTEwUfD8lN
35,spotify:track:0Ekrxw3lGOi3upnMTH90VY,SHRTY,Sirkus,Universal Music Oy,171597,2,29,FIN,2025-01-16,0Ekrxw3lGOi3upnMTH90VY
36,spotify:track:35ISBknsCeZQtq66xABI9g,Lola Young,Messy,Universal-Island Records Ltd.,168731,36,4,FIN,2025-01-16,35ISBknsCeZQtq66xABI9g
37,spotify:track:14wiEbecEf1jSWiflaxHvA,"Turisti, ibe",Kiireinen nainen (feat. ibe),WM Finland,168682,1,68,FIN,2025-01-16,14wiEbecEf1jSWiflaxHvA
38,spotify:track:4OUdNzrfhl2AVu0qTNUIkz,"AHTI, Isac Elliot",Sun luokse,WM Finland,168406,2,16,FIN,2025-01-16,4OUdNzrfhl2AVu0qTNUIkz
39,spotify:track:47p94jgL5CekzREJnOp3M0,Mirella,Löytää mut,Universal Music Oy,167996,1,20,FIN,2025-01-16,47p94jgL5CekzREJnOp3M0
40,spotify:track:1Pr2Fzp0UO1h7NrgCbCHGx,"Korelon, Sliki",WHITEBOY,Korelon,167577,18,31,FIN,2025-01-16,1Pr2Fzp0UO1h7NrgCbCHGx
41,spotify:track:0SUcbn6qR8N07qb7QOIkN2,"Ege Zulu, BEHM",Tunnista tuntiin,PME Records,165179,1,50,FIN,2025-01-16,0SUcbn6qR8N07qb7QOIkN2
