rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
23,spotify:track:1F2rElyIiwgnq3TM2LN3ag,Emma,APNEA,Universal Music Italia srL.,1522570,13,8,ITA,2024-03-28,1F2rElyIiwgnq3TM2LN3ag
24,spotify:track:2cpZJsQFxwHvBF0KB5dCaB,Gazzelle,Tutto Qui,Warner Music,1508936,6,8,ITA,2024-03-28,2cpZJsQFxwHvBF0KB5dCaB
25,spotify:track:6KM80DJGk9gehJMDmKuzfv,CLARA,DIAMANTI GREZZI,Warner Music,1506705,11,8,ITA,2024-03-28,6KM80DJGk9gehJMDmKuzfv
26,spotify:track:6bN41HjY008ggroMFxNLaa,"Sfera Ebbasta, Geolier, Simba La Rue, Baby Gang",Calcolatrici,Universal Music Italia srL.,1501721,1,19,ITA,2024-03-28,6bN41HjY008ggroMFxNLaa
27,spotify:track:52eHiUKvh9btZMY8M3JD03,Capo Plaza,Acqua Passata,Warner Music,1429887,13,3,ITA,2024-03-28,52eHiUKvh9btZMY8M3JD03
28,spotify:track:1kKccj5wYXTj3gTpUIMoac,"bnkr44, Pino D'Angiò",MA CHE IDEA (feat. Pino D'Angiò),Universal Music Italia srL.,1399916,24,7,ITA,2024-03-28,1kKccj5wYXTj3gTpUIMoac
29,spotify:track:20bTkdvyWZjO4ORHmzXQR4,"Takagi & Ketra, Shiva, ANNA, Geolier","EVERYDAY (feat. Shiva, ANNA, Geolier)",Columbia,1393716,1,24,ITA,2024-03-28,20bTkdvyWZjO4ORHmzXQR4
30,spotify:track:5WssaPhjCCUFBMk9PpnHYj,"Sfera Ebbasta, Elodie",Anche Stasera,Universal Music Italia srL.,1337419,5,19,ITA,2024-03-28,5WssaPhjCCUFBMk9PpnHYj
31,spotify:track:6nxQV4fJgfvyfZRPPJm1mO,"Fabri Fibra, Emma, Baby Gang",In Italia 2024 (feat. Emma & Baby Gang),Epic,1306157,15,5,ITA,2024-03-28,6nxQV4fJgfvyfZRPPJm1mO
32,spotify:track:2CHUSuvnHXjLTGdX6Bz6fv,"Rhove, ANNA",Petit Fou Fou (feat. ANNA),Universal Music Italia srL.,1290612,3,15,ITA,2024-03-28,2CHUSuvnHXjLTGdX6Bz6fv
33,spotify:track:6XjDF6nds4DE2BBbagZol6,"FloyyMenor, Cris Mj",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,1250849,33,3,ITA,2024-03-28,6XjDF6nds4DE2BBbagZol6
34,spotify:track:01XexSX2HDgVDxnnHEBblB,"Olly, JVLI",Devastante,Epic,1249966,34,3,ITA,2024-03-28,01XexSX2HDgVDxnnHEBblB
35,spotify:track:0AxRJk8LTx7w4xQWw9NIFF,Tony Effe,ICON,Universal Music Italia srL.,1234172,21,2,ITA,2024-03-28,0AxRJk8LTx7w4xQWw9NIFF
36,spotify:track:05wb6MEyJeG2z1MVCIXxC8,"Sfera Ebbasta, Marracash",15 Piani,Universal Music Italia srL.,1230192,1,19,ITA,2024-03-28,05wb6MEyJeG2z1MVCIXxC8
37,spotify:track:5omIW7YOPhA6CULhkdz6jE,"Tedua, Baby Gang, Kid Yugi",Paradiso Artificiale (feat. Baby Gang & Kid Yugi),Epic,1179238,2,43,ITA,2024-03-28,5omIW7YOPhA6CULhkdz6jE
