rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
8,spotify:track:5fZJQrFKWQLb7FpJXZ1g7K,Shaboozey,A Bar Song (Tipsy),American Dogwood / EMPIRE,385455,1,23,NOR,2024-09-19,5fZJQrFKWQLb7FpJXZ1g7K
9,spotify:track:2qSkIjg1o9h3YT9RAgYN75,Sabrina Carpenter,Espresso,Island Records,371264,2,23,NOR,2024-09-19,2qSkIjg1o9h3YT9RAgYN75
10,spotify:track:2PnlsTsOTLE5jnBnNe2K0A,Linkin Park,The Emptiness Machine,Warner Records,348213,10,2,NOR,2024-09-19,2PnlsTsOTLE5jnBnNe2K0A
11,spotify:track:19188WQf2DrNMfI1XLDnYF,Ari Bajgora,Utested,Distortion Label,338781,6,15,NOR,2024-09-19,19188WQf2DrNMfI1XLDnYF
12,spotify:track:5IZXB5IKAD2qlvTPJYDCFB,"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),Mercury Records / Republic Records,323948,1,19,NOR,2024-09-19,5IZXB5IKAD2qlvTPJYDCFB
13,spotify:track:5N3hjp1WNayUPZrA8kJmJP,Sabrina Carpenter,Please Please Please,Island Records,318609,1,15,NOR,2024-09-19,5N3hjp1WNayUPZrA8kJmJP
14,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",315836,1,35,NOR,2024-09-19,3xkHsmpQCBMytMJNiDf3Ii
15,spotify:track:24XihnoVPWXlKJ4BgXqjVM,Tate McRae,It's ok I'm ok,RCA Records Label,304306,15,1,NOR,2024-09-19,24XihnoVPWXlKJ4BgXqjVM
16,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,Chappell Roan,"Good Luck, Babe!",Chappell Roan PS/ Island,299677,12,22,NOR,2024-09-19,0WbMK4wrZ1wFSty9F7FCgu
17,spotify:track:3hRV0jL3vUpRrcy398teAU,Lord Huron,The Night We Met,Play It Again Sam,296356,12,262,NOR,2024-09-19,3hRV0jL3vUpRrcy398teAU
18,spotify:track:51rfRCiUSvxXlCSCfIztBy,Gracie Abrams,"I Love You, I'm Sorry","Gracie Abrams, under exclusive license to Interscope Records",294475,18,8,NOR,2024-09-19,51rfRCiUSvxXlCSCfIztBy
19,spotify:track:1LY3GhF0zxIVgbYEQjCbUO,"Disturbed, CYRIL",The Sound of Silence - CYRIL Remix,Spinnin' Records,293951,12,33,NOR,2024-09-19,1LY3GhF0zxIVgbYEQjCbUO
20,spotify:track:2uqYupMHANxnwgeiXTZXzd,Dasha,Austin (Boots Stop Workin'),Warner Records,285199,6,31,NOR,2024-09-19,2uqYupMHANxnwgeiXTZXzd
21,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,284609,5,52,NOR,2024-09-19,17phhZDn6oGtzMe56NuWvj
22,spotify:track:2dYb67obBN7SiDbOQaBeI0,Rakkere,24/7,Distortion,282099,1,14,NOR,2024-09-19,2dYb67obBN7SiDbOQaBeI0
23,spotify:track:7BPcWZDSRLdMbOybXlspcC,Søte og Rare Gutter,Bærum Bitches (Mannschaft),Søte og Rare´ Records,278691,1,31,NOR,2024-09-19,7BPcWZDSRLdMbOybXlspcC
24,spotify:track:76JKIsdKrAfWUMjaA0u7v5,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,253204,1,25,NOR,2024-09-19,76JKIsdKrAfWUMjaA0u7v5
25,spotify:track:2UX821OXiIYGp67PdMqmoe,Sarettii,I Might,Universal Music AB,252983,25,3,NOR,2024-09-19,2UX821OXiIYGp67PdMqmoe
26,spotify:track:5AhSDzxi6BgID3J75mTGAc,"Bausa, Amara",Sølvskje,Distortion Label,250511,5,23,NOR,2024-09-19,5AhSDzxi6BgID3J75mTGAc
27,spotify:track:0UYnhUfnUj5adChuAXvLUB,Gigi Perez,Sailor Song,Gigi Perez PS/ Island,246235,27,5,NOR,2024-09-19,0UYnhUfnUj5adChuAXvLUB
28,spotify:track:3nHuKdFJZm78CoeBnDcFKe,Teddy Swims,Bad Dreams,Warner Records,242909,28,1,NOR,2024-09-19,3nHuKdFJZm78CoeBnDcFKe
29,spotify:track:7uAgfJh0XZWxHYHEf8Y3Ti,Golfklubb,Sucker For Pain,Distortion Label,241643,14,15,NOR,2024-09-19,7uAgfJh0XZWxHYHEf8Y3Ti
30,spotify:track:7z7kvUQGwlC6iOl7vMuAr9,The Weeknd,Dancing In The Flames,XO / Republic Records,236901,30,1,NOR,2024-09-19,7z7kvUQGwlC6iOl7vMuAr9
31,spotify:track:7c9gD7aefFGPnVgZke7raf,"Ane Norum Kvistad, BlimE!",BlimE! - Ferdig Snakka,Triplet Records,234781,27,14,NOR,2024-09-19,7c9gD7aefFGPnVgZke7raf
32,spotify:track:3Vr3zh0r7ALn8VLqCiRR10,Myles Smith,Stargazing,RCA Records Label,230515,5,19,NOR,2024-09-19,3Vr3zh0r7ALn8VLqCiRR10
33,spotify:track:3PzfAzqI03wcX8OikTdrH2,Soppgirobygget,Viva La Vida,Soppgiro inc. In Collaboration With Liso Records,229594,24,27,NOR,2024-09-19,3PzfAzqI03wcX8OikTdrH2
34,spotify:track:4uzKAj0mIyYmyhsRRyPXaQ,Alex Warren,Carry You Home,Atlantic Records,223981,26,16,NOR,2024-09-19,4uzKAj0mIyYmyhsRRyPXaQ
35,spotify:track:7MZQoikPpcwneYkKhdRvoe,"VC Barre, Golfklubb, Pablo Paz, takenoelz",SOLDAT - RMX,Universal Music AB,218520,1,31,NOR,2024-09-19,7MZQoikPpcwneYkKhdRvoe
36,spotify:track:3LKrHeYXOEKNQQVl9auofC,"DJ MøMø, Kjartan Lauritzen",Badebussen (feat. Kjartan Lauritzen),WM Norway,212809,1,66,NOR,2024-09-19,3LKrHeYXOEKNQQVl9auofC
37,spotify:track:331l3xABO0HMr1Kkyh2LZq,"David Guetta, OneRepublic",I Don't Wanna Wait,Parlophone UK,210517,19,24,NOR,2024-09-19,331l3xABO0HMr1Kkyh2LZq
38,spotify:track:4S1VYqwfkLit9mKVY3MXoo,Alphaville,Forever Young,WM Germany,210467,24,10,NOR,2024-09-19,4S1VYqwfkLit9mKVY3MXoo
39,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,202958,32,18,NOR,2024-09-19,3QaPy1KgI7nu9FJEQUgn6h
40,spotify:track:7IYXHtvFO3qZfe6In07sKE,Tigergutt101,Se på meg,RCA Records Label,202434,5,14,NOR,2024-09-19,7IYXHtvFO3qZfe6In07sKE
41,spotify:track:1XBYiRV30ykHw5f4wm6qEn,The Kid LAROI,NIGHTS LIKE THIS,Columbia,201669,31,13,NOR,2024-09-19,1XBYiRV30ykHw5f4wm6qEn
42,spotify:track:3WOhcATHxK2SLNeP5W3v1v,"Charli xcx, Billie Eilish",Guess featuring billie eilish,Atlantic Records,200783,9,7,NOR,2024-09-19,3WOhcATHxK2SLNeP5W3v1v
43,spotify:track:4KULAymBBJcPRpk1yO4dOG,"Zach Bryan, Kacey Musgraves",I Remember Everything (feat. Kacey Musgraves),Warner Records,200376,9,56,NOR,2024-09-19,4KULAymBBJcPRpk1yO4dOG
44,spotify:track:0rtDE9zfXbamTlRUSwY7zy,Mark Ambor,Belong Together,"Hundred Days Records, LLC",193955,7,28,NOR,2024-09-19,0rtDE9zfXbamTlRUSwY7zy
45,spotify:track:1BJJbSX6muJVF2AK7uH1x4,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",Move,Keinemusik,191335,21,15,NOR,2024-09-19,1BJJbSX6muJVF2AK7uH1x4
46,spotify:track:1CDQzbCz4KSQxHe7LMEgRM,Eminem,Houdini,Shady/Aftermath/Interscope Records,190406,1,16,NOR,2024-09-19,1CDQzbCz4KSQxHe7LMEgRM
47,spotify:track:51eSHglvG1RJXtL3qI5trr,Benson Boone,Slow It Down,"Night Street Records, Inc./Warner Records Inc.",187779,13,26,NOR,2024-09-19,51eSHglvG1RJXtL3qI5trr
48,spotify:track:1Ig7GfJxjxBmNhwgR8aXPf,"BERGREM, Voldtechno",BLINKEGEOX (Pleasuredome),Beros Records,185989,45,13,NOR,2024-09-19,1Ig7GfJxjxBmNhwgR8aXPf
49,spotify:track:5kDgJffgJ0lYHTSiaXFWNw,The Kid LAROI,BABY I'M BACK,Columbia,185419,37,4,NOR,2024-09-19,5kDgJffgJ0lYHTSiaXFWNw
50,spotify:track:1UHS8Rf6h5Ar3CDWRd3wjF,Sabrina Carpenter,Bed Chem,Island Records,177942,44,4,NOR,2024-09-19,1UHS8Rf6h5Ar3CDWRd3wjF
1,spotify:track:21RCoKctRVVVG8nt8r5dsU,"Arif Murakami, Stig Brenner",Let's Go,Nora Streams,677617,1,1,NOR,2024-09-12,21RCoKctRVVVG8nt8r5dsU
2,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,662052,1,4,NOR,2024-09-12,2plbrEY59IikOBgBGLjaoe
3,spotify:track:4u6STUR9fsBQozW1S40BTN,Ballinciaga,Sigg,Universal Music AS Distributed Labels,496948,1,8,NOR,2024-09-12,4u6STUR9fsBQozW1S40BTN
4,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,481490,2,3,NOR,2024-09-12,5G2f63n7IPVPPjfNIGih7Q
