rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
15,spotify:track:3pkKb7bj2eVQjNaHOGzYSf,"Stormy, Dizzy DROS",NIKEY,Austora,131140,2,12,MAR,2024-05-02,3pkKb7bj2eVQjNaHOGzYSf,50,273454,False,arabic rap,2024-02-09,https://i.scdn.co/image/ab67616d0000b273e040ca47b2f8046349ce4f49,https://i.scdn.co/image/ab6761610000e5eb002ae0fc0090bb55f7c485e9
16,spotify:track:6MZ3lIqUARBkZEDERr6tlF,Duke,Mimti,Duke,130100,7,18,MAR,2024-05-02,6MZ3lIqUARBkZEDERr6tlF,8,198595,False,raï,2023-12-30,https://i.scdn.co/image/ab67616d0000b273cfe6415937b1441ec4d58c31,https://i.scdn.co/image/ab6761610000e5eb34564d1d0a8de0d5140921d1
17,spotify:track:01GVrWU4CZgZyHFMShuQb1,ElGrandeToto,MAGHRIBI,BNJ CITY BLOCK,124370,1,23,MAR,2024-05-02,01GVrWU4CZgZyHFMShuQb1,56,254800,True,arabic rap,2023-11-24,https://i.scdn.co/image/ab67616d0000b2734b64480afb10f1d182a17b95,https://i.scdn.co/image/ab6761610000e5eb99e862805e7e3253f8a059b6
18,spotify:track:0yvcSDx1WMdxnUHhqG7PEh,Bilel Tacchini,شوفو لامور مادار فيا,Indep,108450,17,20,MAR,2024-05-02,0yvcSDx1WMdxnUHhqG7PEh,58,186036,False,raï,2023-12-09,https://i.scdn.co/image/ab67616d0000b27329f0b4db3ef94406a4c904f2,https://i.scdn.co/image/ab67616d0000b27329f0b4db3ef94406a4c904f2
19,spotify:track:1wrvsIADrnhWKBCw27UxZ9,ElGrandeToto,BGHAWNI,BNJ CITY BLOCK,107495,3,23,MAR,2024-05-02,1wrvsIADrnhWKBCw27UxZ9,53,197466,True,arabic rap,2023-11-24,https://i.scdn.co/image/ab67616d0000b2734b64480afb10f1d182a17b95,https://i.scdn.co/image/ab6761610000e5eb99e862805e7e3253f8a059b6
20,spotify:track:7t4XOS9MpF1pC0OBLnMiDy,Lartiste,Zarzour,Zayn Corporation,105373,1,46,MAR,2024-05-02,7t4XOS9MpF1pC0OBLnMiDy,57,199586,True,pop urbaine,2023-06-22,https://i.scdn.co/image/ab67616d0000b273bff4c9d8885b738ae7ac5830,https://i.scdn.co/image/ab6761610000e5eb1dd951e7aa230c37b0aa90f3
21,spotify:track:0sobdrww1wYUfqhrCAzwz0,Kawtar,Ghanili,Universal Music MENA,102893,12,13,MAR,2024-05-02,0sobdrww1wYUfqhrCAzwz0,50,177600,False,sholawat,2023-12-08,https://i.scdn.co/image/ab67616d0000b273f39667bda1f4b9bf42a16fd7,https://i.scdn.co/image/ab6761610000e5eb2e9445423a23a56cd1243aa0
22,spotify:track:076HUj0TPUnBidZdy9PEyx,Ouidad,Casa - Arabic Version,Play Two,102819,22,2,MAR,2024-05-02,076HUj0TPUnBidZdy9PEyx,42,145057,False,,2024-04-12,https://i.scdn.co/image/ab67616d0000b27300d41b84d2546f37f3d97403,https://i.scdn.co/image/ab6761610000e5ebdc5cfcbf9f84484c93a30600
23,spotify:track:1p6ewW5oS6NerlFRbQ3Mow,Duke,Hyati,4139527 Records DK,102756,6,31,MAR,2024-05-02,1p6ewW5oS6NerlFRbQ3Mow,49,155302,False,raï,2023-09-23,https://i.scdn.co/image/ab67616d0000b273f3d116d69189765036f327f5,https://i.scdn.co/image/ab6761610000e5eb34564d1d0a8de0d5140921d1
24,spotify:track:6yElpSxAmGJ5w4UFtHyS6c,Cheb Hichem TGV,Fatou Liyam,Dropzik Digital,102426,16,12,MAR,2024-05-02,6yElpSxAmGJ5w4UFtHyS6c,52,324048,False,raï,2024-02-07,https://i.scdn.co/image/ab67616d0000b273f271ed0f461e49896dc3758d,https://i.scdn.co/image/ab67616d0000b273ec73afa633f2fb1313fcb107
25,spotify:track:2wNNXprT139bOoaBGmc12V,Dada,3ADI JIDAN,33-34 Records / EMPIRE,98096,2,17,MAR,2024-05-02,2wNNXprT139bOoaBGmc12V,47,172500,True,arabic rap,2024-01-04,https://i.scdn.co/image/ab67616d0000b273f33c7daa1de3ebcec102599e,https://i.scdn.co/image/ab6761610000e5eb6dfb1a1306c65600f5ede8e8
26,spotify:track:0RNLOJuaBDGzg7oS4qS8OT,Raste,Still Alive,Raste,95491,7,53,MAR,2024-05-02,0RNLOJuaBDGzg7oS4qS8OT,52,235139,False,arabic rap,2023-04-28,https://i.scdn.co/image/ab67616d0000b273308dbdb75b1ed32010435809,https://i.scdn.co/image/ab6761610000e5eb9b8fb01b69a7b219e62a06bb
27,spotify:track:3ejjmzEsUfObGdmmQRVmM2,"Niro, ElGrandeToto",Qui sait ? (feat. ElGrandeToto),Ambition Music,86310,1,64,MAR,2024-05-02,3ejjmzEsUfObGdmmQRVmM2,62,190786,True,pop urbaine,2023-02-10,https://i.scdn.co/image/ab67616d0000b2739d3e820b3bd7305215657906,https://i.scdn.co/image/ab6761610000e5eb41fffa4f7944e1d392511500
28,spotify:track:2N0SPREDYqILVEFSsWF5N5,V,Love Me Again,BIGHIT MUSIC,84745,6,37,MAR,2024-05-02,2N0SPREDYqILVEFSsWF5N5,76,182293,False,k-pop,2023-08-11,https://i.scdn.co/image/ab67616d0000b2732f1a5b69c2bd76474bca8035,https://i.scdn.co/image/ab6761610000e5eb8e7d00d3aae87cf8fc6946e2
29,spotify:track:2qxPBeL2Q8jRnDv6EPK18A,Zouhair Bahaoui,Rouhi,Zouhair Bahaoui,84308,13,14,MAR,2024-05-02,2qxPBeL2Q8jRnDv6EPK18A,48,181578,False,raï,2024-01-25,https://i.scdn.co/image/ab67616d0000b27302af35d8b8b771e83d4e1773,https://i.scdn.co/image/ab6761610000e5eb0b0e7e03b2a74590a64451b4
30,spotify:track:0PBTlQ84CBJF0tBnKGmQa6,V,FRI(END)S,BIGHIT MUSIC,83998,12,7,MAR,2024-05-02,0PBTlQ84CBJF0tBnKGmQa6,79,148082,False,k-pop,2024-03-15,https://i.scdn.co/image/ab67616d0000b273377ee031d0a3da40db19ccf4,https://i.scdn.co/image/ab6761610000e5eb8e7d00d3aae87cf8fc6946e2
31,spotify:track:2XoeD3lix5eVNEa40ZFtHW,"Anys, Stormy",Si tu savais,Anys,83988,3,194,MAR,2024-05-02,2XoeD3lix5eVNEa40ZFtHW,52,192340,False,arabic rap,2020-05-17,https://i.scdn.co/image/ab67616d0000b27375928cc9b433bbad1e7fa92f,https://i.scdn.co/image/ab6761610000e5eb7c113cb4947808a126a7e559
32,spotify:track:0FvnIUp3c3YRawAkprTCp6,Cheb Hichem TGV,Allo Oui,Dropzik Digital,80826,7,22,MAR,2024-05-02,0FvnIUp3c3YRawAkprTCp6,55,200040,False,raï,2023-11-24,https://i.scdn.co/image/ab67616d0000b273ec73afa633f2fb1313fcb107,https://i.scdn.co/image/ab67616d0000b273ec73afa633f2fb1313fcb107
33,spotify:track:5lLOq77WKo2UMY4Y7w22oL,Kouz1,TRAP ROUMI V5,3581984 Records DK,79639,15,17,MAR,2024-05-02,5lLOq77WKo2UMY4Y7w22oL,1,244800,True,arabic rap,2023-12-31,https://i.scdn.co/image/ab67616d0000b2735295a230c158205d001c22b6,https://i.scdn.co/image/ab6761610000e5eba12b3664460621b7968f626d
